timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2025/03/18 01:11:44.723, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:44.723, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:44.724, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:44.725, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 47, 3 %, 1 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:45.725, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 4 %, 1 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:45.726, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:45.727, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:45.728, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 46, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:45.730, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:45.730, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:45.731, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:45.731, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 47, 4 %, 1 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:46.732, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 3 %, 1 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:46.733, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:46.733, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:46.734, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:46.735, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:46.735, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:46.736, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:46.737, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 47, 3 %, 1 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:47.737, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 4 %, 1 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:47.738, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:47.739, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:47.739, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 46, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:47.740, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:47.740, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:47.742, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:47.743, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 47, 4 %, 1 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:48.744, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 3 %, 1 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:48.744, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:48.745, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:48.746, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:48.747, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:48.748, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:48.749, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:48.750, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 47, 4 %, 1 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:49.751, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 4 %, 1 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:49.752, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
