Model,TP,PP,PP_Map,DTYPE,INT8_KV_Cache,Output_Lenght,Batch_Size,Latency,Memory-Pre-Run,Memory-After-Run,Time-Gen-Fingerprint,Time-Gen-Graph,Time-Prof
llama-2-13b,1,1,1,int4_gptq,False,20,2,0.024088382720947266,1.30584716796875,1.38006591796875,0,45.2530517578125,7.486872434616089
llama-2-13b,1,1,2,int4_gptq,False,10,2,0.016292254130045574,1.46600341796875,1.54022216796875,0,48.240018129348755,7.701271057128906
llama-2-13b,1,1,2,int4_gptq,False,20,2,0.030253887176513672,1.46600341796875,1.54022216796875,0,48.240018129348755,7.564127683639526
llama-2-13b,1,2,1 1,float16,False,10,1,0.029783010482788086,2.9691162109375,3.2308349609375,0,38.48231077194214,10.052369832992554
llama-2-13b,1,2,1 1,float16,False,20,1,0.05842383702596029,2.9691162109375,3.2308349609375,0,38.48231077194214,10.13820743560791
llama-2-13b,1,2,2 1,float16,False,10,1,0.03939175605773926,3.6370849609375,3.8382568359375,16.89724850654602,42.50934910774231,10.500589609146118
llama-2-13b,1,2,2 1,float16,False,20,1,0.07926376660664876,3.6370849609375,3.8382568359375,16.89724850654602,42.50934910774231,10.458073854446411
llama-2-13b,1,2,1 1,float16,False,10,2,0.0296481450398763,3.2034912109375,3.4652099609375,0,38.57195687294006,9.756044626235962
llama-2-13b,1,2,1 1,float16,False,20,2,0.05919790267944336,3.2034912109375,3.4652099609375,0,38.57195687294006,10.059497356414795
llama-2-13b,1,2,2 1,float16,False,10,2,0.039160966873168945,3.8109130859375,4.0140380859375,0,42.10544276237488,10.229586124420166
llama-2-13b,1,2,2 1,float16,False,20,2,0.07715829213460286,3.8109130859375,4.0140380859375,0,42.10544276237488,10.658724308013916
llama-2-13b,1,2,1 1,float16,True,10,1,0.030422767003377277,3.0198974609375,3.2816162109375,0,45.355775594711304,9.99366283416748
llama-2-13b,1,2,1 1,float16,True,20,1,0.059592882792154946,3.0198974609375,3.2816162109375,0,45.355775594711304,10.07052731513977
llama-2-13b,1,2,2 1,float16,True,10,1,0.03958336512247721,3.6722412109375,3.8753662109375,0,50.872952461242676,10.531728982925415
llama-2-13b,1,2,2 1,float16,True,20,1,0.07918310165405273,3.6722412109375,3.8753662109375,0,50.872952461242676,10.765496730804443
llama-2-13b,1,2,1 1,float16,True,10,2,0.029619296391805012,3.2425537109375,3.5042724609375,0,46.194560050964355,9.680380821228027
llama-2-13b,1,2,1 1,float16,True,20,2,0.05848987897237142,3.2425537109375,3.5042724609375,0,46.194560050964355,9.880335092544556
llama-2-13b,1,2,2 1,float16,True,10,2,0.0395204226175944,3.8968505859375,4.0999755859375,0,50.796184062957764,11.02839207649231
llama-2-13b,1,2,2 1,float16,True,20,2,0.07784644762674968,3.8968505859375,4.0999755859375,0,50.796184062957764,10.893733978271484
llama-2-13b,1,2,1 1,int8,False,10,1,0.020428816477457683,2.3616943359375,2.6195068359375,0,53.13923668861389,9.691259145736694
llama-2-13b,1,2,1 1,int8,False,20,1,0.03934343655904134,2.3616943359375,2.6195068359375,0,53.13923668861389,9.609822034835815
llama-2-13b,1,2,2 1,int8,False,10,1,0.02539714177449544,2.7288818359375,2.9261474609375,0,57.83120846748352,9.956809043884277
llama-2-13b,1,2,2 1,int8,False,20,1,0.04926379521687826,2.7288818359375,2.9261474609375,0,57.83120846748352,10.007277011871338
llama-2-13b,1,2,1 1,int8,False,10,2,0.02080694834391276,2.5316162109375,2.7894287109375,0,56.594725608825684,9.54264760017395
llama-2-13b,1,2,1 1,int8,False,20,2,0.04009056091308594,2.5316162109375,2.7894287109375,0,56.594725608825684,9.736075162887573
llama-2-13b,1,2,2 1,int8,False,10,2,0.02552652359008789,2.9085693359375,3.1058349609375,0,63.26208543777466,9.834348678588867
llama-2-13b,1,2,2 1,int8,False,20,2,0.04980349540710449,2.9085693359375,3.1058349609375,0,63.26208543777466,9.966547012329102
llama-2-13b,1,2,1 1,int8,True,10,1,0.020328203837076824,2.3616943359375,2.6195068359375,0,63.38999891281128,9.608527421951294
llama-2-13b,1,2,1 1,int8,True,20,1,0.03954919179280599,2.3616943359375,2.6195068359375,0,63.38999891281128,9.625409841537476
llama-2-13b,1,2,2 1,int8,True,10,1,0.02532045046488444,2.7288818359375,2.9261474609375,0,75.03203797340393,9.962911128997803
llama-2-13b,1,2,2 1,int8,True,20,1,0.05100123087565104,2.7288818359375,2.9261474609375,0,75.03203797340393,10.388390064239502
llama-2-13b,1,2,1 1,int8,True,10,2,0.02068010965983073,2.5316162109375,2.7894287109375,0,69.44698596000671,9.624483585357666
llama-2-13b,1,2,1 1,int8,True,20,2,0.04006632169087728,2.5316162109375,2.7894287109375,0,69.44698596000671,9.711140394210815
llama-2-13b,1,2,2 1,int8,True,10,2,0.025574604670206707,2.9085693359375,3.1058349609375,0,80.54307770729065,9.916026830673218
llama-2-13b,1,2,2 1,int8,True,20,2,0.05001966158548991,2.9085693359375,3.1058349609375,0,80.54307770729065,9.956126689910889
llama-2-13b,1,2,1 1,int4,False,10,1,0.015824556350708008,2.0687255859375,2.3265380859375,0,53.122615575790405,9.533507347106934
llama-2-13b,1,2,1 1,int4,False,20,1,0.03071316083272298,2.0687255859375,2.3265380859375,0,53.122615575790405,9.783885478973389
llama-2-13b,1,2,2 1,int4,False,10,1,0.01863416035970052,2.2249755859375,2.4827880859375,0,60.0353844165802,9.666249513626099
llama-2-13b,1,2,2 1,int4,False,20,1,0.0360870361328125,2.2445068359375,2.4827880859375,0,60.0353844165802,9.654814720153809
llama-2-13b,1,2,1 1,int4,False,10,2,0.0165707270304362,2.2386474609375,2.4964599609375,0,56.99168372154236,9.561462640762329
llama-2-13b,1,2,1 1,int4,False,20,2,0.0313873291015625,2.2386474609375,2.4964599609375,0,56.99168372154236,9.55153512954712
llama-2-13b,1,2,2 1,int4,False,10,2,0.01922774314880371,2.4046630859375,2.6624755859375,0,64.44493269920349,9.809502363204956
llama-2-13b,1,2,2 1,int4,False,20,2,0.03717684745788574,2.4046630859375,2.6624755859375,0,64.44493269920349,9.863993406295776
llama-2-13b,1,2,1 1,int4,True,10,1,0.015969276428222656,2.0687255859375,2.3265380859375,0,64.48208785057068,9.526742935180664
llama-2-13b,1,2,1 1,int4,True,20,1,0.03072841962178548,2.0687255859375,2.3265380859375,0,64.48208785057068,9.52371597290039
llama-2-13b,1,2,2 1,int4,True,10,1,0.018753925959269207,2.2445068359375,2.4827880859375,0,76.78091931343079,9.724998474121094
llama-2-13b,1,2,2 1,int4,True,20,1,0.03634746869405111,2.2249755859375,2.4827880859375,0,76.78091931343079,9.777915000915527
llama-2-13b,1,2,1 1,int4,True,10,2,0.016500393549601238,2.2386474609375,2.4964599609375,0,70.1455614566803,9.308552742004395
llama-2-13b,1,2,1 1,int4,True,20,2,0.03146227200826009,2.2386474609375,2.4964599609375,0,70.1455614566803,9.462357759475708
llama-2-13b,1,2,2 1,int4,True,10,2,0.020176410675048828,2.4046630859375,2.6624755859375,0,82.59994959831238,9.401498556137085
llama-2-13b,1,2,2 1,int4,True,20,2,0.03722055753072103,2.4046630859375,2.6624755859375,0,82.59994959831238,9.785145998001099
llama-2-13b,1,2,1 1,int4_gptq,False,10,1,0.01626269022623698,2.0980224609375,2.3558349609375,0,45.436657190322876,9.259401082992554
llama-2-13b,1,2,1 1,int4_gptq,False,20,1,0.03156510988871256,2.0980224609375,2.3558349609375,0,45.436657190322876,9.322693109512329
llama-2-13b,1,2,2 1,int4_gptq,False,10,1,0.020409345626831055,2.2542724609375,2.5120849609375,0,48.70082449913025,9.380352973937988
llama-2-13b,1,2,2 1,int4_gptq,False,20,1,0.03723621368408203,2.2542724609375,2.5120849609375,0,48.70082449913025,9.861802339553833
llama-2-13b,1,2,1 1,int4_gptq,False,10,2,0.016283194224039715,2.2894287109375,2.5472412109375,0,51.12229013442993,9.355082273483276
llama-2-13b,1,2,1 1,int4_gptq,False,20,2,0.031449476877848305,2.2894287109375,2.5472412109375,0,51.12229013442993,9.315407276153564
llama-2-13b,1,2,2 1,int4_gptq,False,10,2,0.019396225611368816,2.4476318359375,2.7054443359375,0,54.81021213531494,9.407541751861572
llama-2-13b,1,2,2 1,int4_gptq,False,20,2,0.037378787994384766,2.4476318359375,2.7054443359375,0,54.81021213531494,9.5708589553833
llama-2-13b,2,1,1,float16,False,10,1,0.016093333562215168,2.5570068359375,3.293701171875,0,33.201844215393066,9.200976371765137
llama-2-13b,2,1,1,float16,False,20,1,0.027683496475219727,2.5570068359375,3.293701171875,0,33.201844215393066,9.240139961242676
llama-2-13b,2,1,2,float16,False,10,1,0.021863301595052082,3.1468505859375,3.883544921875,0,35.87071943283081,9.594552755355835
llama-2-13b,2,1,2,float16,False,20,1,0.03893589973449707,3.1468505859375,3.883544921875,0,35.87071943283081,9.541176557540894
llama-2-13b,2,1,1,float16,False,10,2,0.016221364339192707,2.7230224609375,3.459716796875,0,32.831501722335815,9.217334747314453
llama-2-13b,2,1,1,float16,False,20,2,0.02794488271077474,2.7230224609375,3.459716796875,0,32.831501722335815,9.189549922943115
llama-2-13b,2,1,2,float16,False,10,2,0.02206722895304362,3.2640380859375,4.000732421875,0,36.76352858543396,9.428344964981079
llama-2-13b,2,1,2,float16,False,20,2,0.039407968521118164,3.2640380859375,4.000732421875,0,36.76352858543396,9.714864492416382
llama-2-13b,2,1,1,float16,True,10,1,0.016321500142415363,2.5765380859375,3.274169921875,0,40.0623562335968,9.515371084213257
llama-2-13b,2,1,1,float16,True,20,1,0.028083244959513348,2.5765380859375,3.276123046875,0,40.0623562335968,9.306082010269165
llama-2-13b,2,1,2,float16,True,10,1,0.02207485834757487,3.1663818359375,3.867919921875,0,44.27337312698364,9.546951293945312
llama-2-13b,2,1,2,float16,True,20,1,0.039461215337117515,3.1663818359375,3.867919921875,0,44.27337312698364,9.802977800369263
llama-2-13b,2,1,1,float16,True,10,2,0.01640597979227702,2.6820068359375,3.418701171875,0,40.85563111305237,9.22676157951355
llama-2-13b,2,1,1,float16,True,20,2,0.028295040130615234,2.6820068359375,3.418701171875,0,40.85563111305237,9.262119770050049
llama-2-13b,2,1,2,float16,True,10,2,0.022229671478271484,3.3031005859375,4.039794921875,0,44.071619749069214,9.477038383483887
llama-2-13b,2,1,2,float16,True,20,2,0.03967746098836263,3.3031005859375,4.039794921875,0,44.071619749069214,9.9868643283844
llama-2-13b,2,1,1,int8,False,10,1,0.013821760813395182,2.2562255859375,2.992919921875,0,39.946434020996094,8.982566356658936
llama-2-13b,2,1,1,int8,False,20,1,0.022770404815673828,2.2562255859375,2.992919921875,0,39.946434020996094,9.011990785598755
llama-2-13b,2,1,2,int8,False,10,1,0.016826629638671875,2.5491943359375,3.285888671875,0,45.49994683265686,9.0795578956604
llama-2-13b,2,1,2,int8,False,20,1,0.029042959213256836,2.5491943359375,3.285888671875,0,45.49994683265686,9.09778356552124
llama-2-13b,2,1,1,int8,False,10,2,0.013957023620605469,2.3265380859375,3.063232421875,0,43.08624768257141,8.91424298286438
llama-2-13b,2,1,1,int8,False,20,2,0.023143688837687176,2.3265380859375,3.063232421875,0,43.08624768257141,9.15949010848999
llama-2-13b,2,1,2,int8,False,10,2,0.017227888107299805,2.6585693359375,3.395263671875,0,48.411112785339355,9.187646389007568
llama-2-13b,2,1,2,int8,False,20,2,0.030153195063273113,2.6585693359375,3.395263671875,0,48.411112785339355,9.18287444114685
llama-2-13b,2,1,1,int8,True,10,1,0.013719956080118815,2.2562255859375,2.955810546875,0,50.52083706855774,9.049595832824707
llama-2-13b,2,1,1,int8,True,20,1,0.022855838139851887,2.2562255859375,2.955810546875,0,50.52083706855774,9.021520376205444
llama-2-13b,2,1,2,int8,True,10,1,0.016923030217488606,2.5491943359375,3.250732421875,0,61.52985405921936,9.237025737762451
llama-2-13b,2,1,2,int8,True,20,1,0.02917194366455078,2.5491943359375,3.250732421875,0,61.52985405921936,9.180565357208252
llama-2-13b,2,1,1,int8,True,10,2,0.013825734456380209,2.3265380859375,3.063232421875,0,53.574387311935425,8.962339162826538
llama-2-13b,2,1,1,int8,True,20,2,0.023262500762939453,2.3265380859375,3.063232421875,0,53.574387311935425,8.920358419418335
llama-2-13b,2,1,2,int8,True,10,2,0.017325719197591145,2.6585693359375,3.395263671875,0,64.45409369468689,9.041879415512085
llama-2-13b,2,1,2,int8,True,20,2,0.02989649772644043,2.6585693359375,3.395263671875,0,64.45409369468689,9.262181758880615
llama-2-13b,2,1,1,int4,False,10,1,0.012836456298828125,2.1077880859375,2.844482421875,0,40.679837465286255,8.866052865982056
llama-2-13b,2,1,1,int4,False,20,1,0.020543018976847332,2.1077880859375,2.844482421875,0,40.679837465286255,8.905458450317383
llama-2-13b,2,1,2,int4,False,10,1,0.014577388763427734,2.2562255859375,2.992919921875,0,45.69157791137695,9.245359659194946
llama-2-13b,2,1,2,int4,False,20,1,0.024581432342529297,2.2562255859375,2.992919921875,0,45.69157791137695,9.011067628860474
llama-2-13b,2,1,1,int4,False,10,2,0.012812376022338867,2.1781005859375,2.914794921875,0,42.3210973739624,8.966247081756592
llama-2-13b,2,1,1,int4,False,20,2,0.02104496955871582,2.1781005859375,2.914794921875,0,42.3210973739624,8.972037553787231
llama-2-13b,2,1,2,int4,False,10,2,0.015082359313964844,2.3656005859375,3.102294921875,0,48.498525619506836,8.95968246459961
llama-2-13b,2,1,2,int4,False,20,2,0.025508721669514973,2.3656005859375,3.102294921875,0,48.498525619506836,9.240538597106934
llama-2-13b,2,1,1,int4,True,10,1,0.012631575266520182,2.1077880859375,2.807373046875,0,50.41864061355591,8.976792335510254
llama-2-13b,2,1,1,int4,True,20,1,0.020610968271891277,2.1077880859375,2.805419921875,0,50.41864061355591,8.892191648483276
llama-2-13b,2,1,2,int4,True,10,1,0.01478123664855957,2.2562255859375,2.957763671875,0,61.68019962310791,8.919178247451782
llama-2-13b,2,1,2,int4,True,20,1,0.024614810943603516,2.2562255859375,2.957763671875,0,61.68019962310791,9.050894975662231
llama-2-13b,2,1,1,int4,True,10,2,0.012882073720296225,2.1781005859375,2.914794921875,0,52.43650412559509,8.939030170440674
llama-2-13b,2,1,1,int4,True,20,2,0.02112571398417155,2.1781005859375,2.914794921875,0,52.43650412559509,8.826956987380981
llama-2-13b,2,1,2,int4,True,10,2,0.015187899271647135,2.3656005859375,3.102294921875,0,64.41229677200317,8.99804401397705
llama-2-13b,2,1,2,int4,True,20,2,0.025601545969645183,2.3656005859375,3.102294921875,0,64.41229677200317,9.185378074645996
llama-2-13b,2,1,1,int4_gptq,False,10,1,0.012829939524332682,2.1156005859375,2.852294921875,0,36.527182817459106,8.774983406066895
llama-2-13b,2,1,1,int4_gptq,False,20,1,0.02126940091451009,2.1156005859375,2.852294921875,0,36.527182817459106,9.006308555603027
llama-2-13b,2,1,2,int4_gptq,False,10,1,0.015082518259684244,2.2718505859375,3.008544921875,0,39.161956787109375,9.009938716888428
llama-2-13b,2,1,2,int4_gptq,False,20,1,0.02546064058939616,2.2718505859375,3.008544921875,0,39.161956787109375,9.150131464004517
llama-2-13b,2,1,1,int4_gptq,False,10,2,0.012937227884928385,2.2249755859375,2.961669921875,0,39.35252809524536,9.151398181915283
llama-2-13b,2,1,1,int4_gptq,False,20,2,0.02134251594543457,2.2249755859375,2.961669921875,0,39.35252809524536,8.938281774520874
llama-2-13b,2,1,2,int4_gptq,False,10,2,0.015180428822835287,2.3812255859375,3.117919921875,0,42.451428174972534,9.006191730499268
llama-2-13b,2,1,2,int4_gptq,False,20,2,0.025830825169881184,2.3812255859375,3.117919921875,0,42.451428174972534,9.113259077072144
llama-2-70b,1,1,1,float16,False,10,1,0.03815468152364095,3.10272216796875,3.15740966796875,133.28270959854126,39.34688401222229,10.056871891021729
llama-2-70b,1,1,1,float16,False,20,1,0.07475034395853679,3.10272216796875,3.15740966796875,133.28270959854126,39.34688401222229,10.414892435073853
llama-2-70b,1,1,2,float16,False,10,1,0.06333462397257487,4.69842529296875,4.75506591796875,133.58373618125916,50.45593023300171,12.239621639251709
llama-2-70b,1,1,2,float16,False,20,1,0.1257476011912028,4.69842529296875,4.75506591796875,133.58373618125916,50.45593023300171,12.854840755462646
llama-2-70b,1,1,1,float16,False,10,2,0.03815642992655436,3.29803466796875,3.35467529296875,0,41.788381576538086,9.964910745620728
llama-2-70b,1,1,1,float16,False,20,2,0.07438151041666667,3.29803466796875,3.35467529296875,0,41.788381576538086,10.30118989944458
llama-2-70b,1,1,2,float16,False,10,2,0.06359378496805827,4.89373779296875,4.95037841796875,0,50.62396550178528,12.30032753944397
llama-2-70b,1,1,2,float16,False,20,2,0.12702218691507974,4.89373779296875,4.95037841796875,0,50.62396550178528,12.858426332473755
llama-2-70b,1,1,1,float16,True,10,1,0.03782804807027181,3.14178466796875,3.19647216796875,0,51.83391880989075,9.842944383621216
llama-2-70b,1,1,1,float16,True,20,1,0.074584166208903,3.14178466796875,3.19647216796875,0,51.83391880989075,10.121766328811646
llama-2-70b,1,1,2,float16,True,10,1,0.06332874298095703,4.75311279296875,4.80780029296875,0,65.60172510147095,11.905271291732788
llama-2-70b,1,1,2,float16,True,20,1,0.1256580352783203,4.75311279296875,4.80780029296875,0,65.60172510147095,12.676657438278198
llama-2-70b,1,1,1,float16,True,10,2,0.03815293312072754,3.37615966796875,3.43280029296875,0,51.80064344406128,9.819761514663696
llama-2-70b,1,1,1,float16,True,20,2,0.07503803571065266,3.37615966796875,3.43280029296875,0,51.80064344406128,10.11242413520813
llama-2-70b,1,1,2,float16,True,10,2,0.06536610921223958,4.97186279296875,5.02850341796875,0,64.34599184989929,12.258136510848999
llama-2-70b,1,1,2,float16,True,20,2,0.12686896324157715,4.97186279296875,5.02850341796875,0,64.34599184989929,12.607605457305908
llama-2-70b,1,1,1,int8,False,10,1,0.024907430013020832,2.29217529296875,2.34686279296875,0,62.73623466491699,8.763342142105103
llama-2-70b,1,1,1,int8,False,20,1,0.048900445302327476,2.29217529296875,2.34686279296875,0,62.73623466491699,8.901469945907593
llama-2-70b,1,1,2,int8,False,10,1,0.03772385915120443,3.10467529296875,3.16131591796875,0,78.61187171936035,10.028488874435425
llama-2-70b,1,1,2,int8,False,20,1,0.07431586583455403,3.10467529296875,3.16131591796875,0,78.61187171936035,10.253384351730347
llama-2-70b,1,1,1,int8,False,10,2,0.024681647618611652,2.47186279296875,2.52850341796875,0,74.50089073181152,8.828675031661987
llama-2-70b,1,1,1,int8,False,20,2,0.04826958974202474,2.47186279296875,2.52850341796875,0,74.50089073181152,8.985838174819946
llama-2-70b,1,1,2,int8,False,10,2,0.037728468577067055,3.29998779296875,3.35662841796875,0,90.03587508201599,10.051903486251831
llama-2-70b,1,1,2,int8,False,20,2,0.07425936063130696,3.29998779296875,3.35662841796875,0,90.03587508201599,10.358845949172974
llama-2-70b,1,1,1,int8,True,10,1,0.025016625722249348,2.29217529296875,2.34686279296875,0,76.6278383731842,8.755328178405762
llama-2-70b,1,1,1,int8,True,20,1,0.04887286822001139,2.29217529296875,2.34686279296875,0,76.6278383731842,8.956749439239502
llama-2-70b,1,1,2,int8,True,10,1,0.03787398338317871,3.10467529296875,3.15936279296875,0,100.6171555519104,10.029016494750977
llama-2-70b,1,1,2,int8,True,20,1,0.07528320948282878,3.10467529296875,3.15936279296875,0,100.6171555519104,10.291652202606201
llama-2-70b,1,1,1,int8,True,10,2,0.024697621663411457,2.47186279296875,2.52850341796875,0,87.49397563934326,8.667245626449585
llama-2-70b,1,1,1,int8,True,20,2,0.04834421475728353,2.47186279296875,2.52850341796875,0,87.49397563934326,8.885504961013794
llama-2-70b,1,1,2,int8,True,10,2,0.038650194803873696,3.29998779296875,3.35662841796875,0,112.86697483062744,9.841611385345459
llama-2-70b,1,1,2,int8,True,20,2,0.07429130872090657,3.29998779296875,3.35662841796875,0,112.86697483062744,10.12858533859253
llama-2-70b,1,1,1,int4,False,10,1,0.018936713536580402,1.89373779296875,1.94842529296875,0,63.468740463256836,8.092341423034668
llama-2-70b,1,1,1,int4,False,20,1,0.03715157508850098,1.89373779296875,1.94842529296875,0,63.468740463256836,8.26054835319519
llama-2-70b,1,1,2,int4,False,10,1,0.02591864267985026,2.30780029296875,2.36444091796875,0,80.67904210090637,8.839436769485474
llama-2-70b,1,1,2,int4,False,20,1,0.050564845403035484,2.30780029296875,2.36444091796875,0,80.67904210090637,9.0116605758667
llama-2-70b,1,1,1,int4,False,10,2,0.01885191599527995,2.07342529296875,2.13006591796875,0,74.23211073875427,8.24471402168274
llama-2-70b,1,1,1,int4,False,20,2,0.03697840372721354,2.07342529296875,2.13006591796875,0,74.23211073875427,8.395060777664185
llama-2-70b,1,1,2,int4,False,10,2,0.026296456654866535,2.50311279296875,2.55975341796875,0,91.59638738632202,8.837072610855103
llama-2-70b,1,1,2,int4,False,20,2,0.05132142702738444,2.50311279296875,2.55975341796875,0,91.59638738632202,9.044665813446045
llama-2-70b,1,1,1,int4,True,10,1,0.019007205963134766,1.89373779296875,1.94842529296875,0,75.65062928199768,8.12971544265747
llama-2-70b,1,1,1,int4,True,20,1,0.037035862604777016,1.89373779296875,1.94842529296875,0,75.65062928199768,8.281434535980225
llama-2-70b,1,1,2,int4,True,10,1,0.025974512100219727,2.30780029296875,2.36248779296875,0,102.83478450775146,8.731783866882324
llama-2-70b,1,1,2,int4,True,20,1,0.05081041653951009,2.30780029296875,2.36248779296875,0,102.83478450775146,8.93396520614624
llama-2-70b,1,1,1,int4,True,10,2,0.018990119298299152,2.07342529296875,2.13006591796875,0,87.04456305503845,8.111762762069702
llama-2-70b,1,1,1,int4,True,20,2,0.03691983222961426,2.07342529296875,2.13006591796875,0,87.04456305503845,8.254614114761353
llama-2-70b,1,1,2,int4,True,10,2,0.026222864786783855,2.50311279296875,2.55975341796875,0,114.13621878623962,8.658081293106079
llama-2-70b,1,1,2,int4,True,20,2,0.05190714200337728,2.50311279296875,2.55975341796875,0,114.13621878623962,8.929256677627563
llama-2-70b,1,1,1,int4_gptq,False,10,1,0.01950724919637044,1.93280029296875,1.98748779296875,0,54.97475242614746,8.16016936302185
llama-2-70b,1,1,1,int4_gptq,False,20,1,0.037719408671061196,1.93280029296875,1.98748779296875,0,54.97475242614746,8.368793964385986
llama-2-70b,1,1,2,int4_gptq,False,10,1,0.026839176813761394,2.35662841796875,2.41326904296875,0,63.851908922195435,8.834630250930786
llama-2-70b,1,1,2,int4_gptq,False,20,1,0.052564541498819985,2.35662841796875,2.41326904296875,0,63.851908922195435,9.071354866027832
llama-2-70b,1,1,1,int4_gptq,False,10,2,0.019240935643513996,2.12811279296875,2.18475341796875,0,64.56292867660522,8.270971298217773
llama-2-70b,1,1,1,int4_gptq,False,20,2,0.03741749127705892,2.12811279296875,2.18475341796875,0,64.56292867660522,8.405732870101929
llama-2-70b,1,1,2,int4_gptq,False,10,2,0.026745160420735676,2.55194091796875,2.60858154296875,0,73.27709007263184,8.756073236465454
llama-2-70b,1,1,2,int4_gptq,False,20,2,0.053129990895589195,2.55194091796875,2.60858154296875,0,73.27709007263184,8.958660364151001
llama-2-70b,1,2,1 1,float16,False,10,1,0.06389538447062175,5.5159912109375,5.7386474609375,0,48.222219467163086,10.884807348251343
llama-2-70b,1,2,1 1,float16,False,20,1,0.12705143292744955,5.5159912109375,5.7386474609375,0,48.222219467163086,11.508476734161377
llama-2-70b,1,2,2 1,float16,False,10,1,0.08944114049275716,7.1624755859375,7.3343505859375,137.46407175064087,59.00845170021057,12.550700426101685
llama-2-70b,1,2,2 1,float16,False,20,1,0.1775059700012207,7.1527099609375,7.3343505859375,137.46407175064087,59.00845170021057,13.303460597991943
llama-2-70b,1,2,1 1,float16,False,10,2,0.06519269943237305,5.9066162109375,6.1312255859375,0,49.28840780258179,11.045085430145264
llama-2-70b,1,2,1 1,float16,False,20,2,0.12773958841959634,5.9066162109375,6.1312255859375,0,49.28840780258179,11.646231651306152
llama-2-70b,1,2,2 1,float16,False,10,2,0.0912934939066569,7.5452880859375,7.7308349609375,0,59.24485158920288,12.491208791732788
llama-2-70b,1,2,2 1,float16,False,20,2,0.17885915438334146,7.5550537109375,7.7288818359375,0,59.24485158920288,13.182994365692139
llama-2-70b,1,2,1 1,float16,True,10,1,0.06411377588907878,5.5941162109375,5.8167724609375,0,62.89532923698425,11.052670240402222
llama-2-70b,1,2,1 1,float16,True,20,1,0.12735939025878906,5.5941162109375,5.8167724609375,0,62.89532923698425,11.665117263793945
llama-2-70b,1,2,2 1,float16,True,10,1,0.08936492602030437,7.2464599609375,7.4281005859375,0,76.21264576911926,13.046665668487549
llama-2-70b,1,2,2 1,float16,True,20,1,0.1774160067240397,7.2562255859375,7.4281005859375,0,76.21264576911926,13.443516254425049
llama-2-70b,1,2,1 1,float16,True,10,2,0.0643765131632487,6.0628662109375,6.2874755859375,0,63.20082402229309,11.098652124404907
llama-2-70b,1,2,1 1,float16,True,20,2,0.12853050231933594,6.0628662109375,6.2874755859375,0,63.20082402229309,11.708232641220093
llama-2-70b,1,2,2 1,float16,True,10,2,0.09167949358622234,7.7015380859375,7.8851318359375,0,76.53245830535889,12.450959920883179
llama-2-70b,1,2,2 1,float16,True,20,2,0.1792011260986328,7.7015380859375,7.8831787109375,0,76.53245830535889,13.152974605560303
llama-2-70b,1,2,1 1,int8,False,10,1,0.038457632064819336,3.8948974609375,4.1136474609375,0,79.56477069854736,10.247872352600098
llama-2-70b,1,2,1 1,int8,False,20,1,0.07552846272786458,3.8948974609375,4.1136474609375,0,79.56477069854736,10.58308482170105
llama-2-70b,1,2,2 1,int8,False,10,1,0.051010847091674805,4.7484130859375,4.9261474609375,0,95.38237476348877,10.995014190673828
llama-2-70b,1,2,2 1,int8,False,20,1,0.10060564676920573,4.7484130859375,4.9261474609375,0,95.38237476348877,11.518315553665161
llama-2-70b,1,2,1 1,int8,False,10,2,0.03825974464416504,4.2542724609375,4.4749755859375,0,90.0218186378479,10.19771409034729
llama-2-70b,1,2,1 1,int8,False,20,2,0.07589983940124512,4.2542724609375,4.4749755859375,0,90.0218186378479,10.673480987548828
llama-2-70b,1,2,2 1,int8,False,10,2,0.05118966102600098,5.1253662109375,5.3050537109375,0,105.99014902114868,11.036190271377563
llama-2-70b,1,2,2 1,int8,False,20,2,0.10130937894185384,5.1253662109375,5.3050537109375,0,105.99014902114868,11.424973249435425
llama-2-70b,1,2,1 1,int8,True,10,1,0.038562615712483726,3.8948974609375,4.1136474609375,0,95.36345744132996,10.29239821434021
llama-2-70b,1,2,1 1,int8,True,20,1,0.07570624351501465,3.8948974609375,4.1136474609375,0,95.36345744132996,10.45194149017334
llama-2-70b,1,2,2 1,int8,True,10,1,0.051073551177978516,4.7484130859375,4.9261474609375,0,121.62540054321289,11.102347373962402
llama-2-70b,1,2,2 1,int8,True,20,1,0.10076038042704265,4.7484130859375,4.9261474609375,0,121.62540054321289,11.44077754020691
llama-2-70b,1,2,1 1,int8,True,10,2,0.03844658533732096,4.2542724609375,4.4749755859375,0,108.87826371192932,10.474246263504028
llama-2-70b,1,2,1 1,int8,True,20,2,0.07565005620320638,4.2542724609375,4.4749755859375,0,108.87826371192932,10.775541543960571
llama-2-70b,1,2,2 1,int8,True,10,2,0.052177747090657554,5.1253662109375,5.3031005859375,0,134.00287199020386,10.971635103225708
llama-2-70b,1,2,2 1,int8,True,20,2,0.10112508138020833,5.1253662109375,5.3031005859375,0,134.00287199020386,11.290244340896606
llama-2-70b,1,2,1 1,int4,False,10,1,0.026568174362182617,3.0980224609375,3.3167724609375,0,82.43830633163452,10.06415581703186
llama-2-70b,1,2,1 1,int4,False,20,1,0.05180772145589193,3.0980224609375,3.3167724609375,0,82.43830633163452,10.108821392059326
llama-2-70b,1,2,2 1,int4,False,10,1,0.03320813179016113,3.5531005859375,3.7308349609375,0,101.6789801120758,10.319040536880493
