Model,TP,PP,PP_Map,DTYPE,INT8_KV_Cache,Output_Lenght,Batch_Size,Latency,Memory-Pre-Run,Memory-After-Run,Time-Gen-Fingerprint,Time-Gen-Graph,Time-Prof
gptj-6b,1,6,1 1 1 1 1 1,int8,False,10,1,0.05772932370503744,7.0206298828125,7.6514892578125,0,61.93157124519348,20.72999858856201
gptj-6b,1,6,1 1 1 1 1 1,int8,False,20,1,0.09043765068054199,7.0206298828125,7.6514892578125,0,61.93157124519348,20.71913504600525
gptj-6b,1,6,2 1 1 1 1 1,int8,False,10,1,0.06470640500386556,7.2081298828125,7.8721923828125,0,66.01036500930786,20.727354288101196
gptj-6b,1,6,2 1 1 1 1 1,int8,False,20,1,0.10072485605875652,7.2647705078125,7.8565673828125,0,66.01036500930786,21.170384883880615
gptj-6b,1,6,1 1 1 1 1 1,int4,False,10,1,0.04955410957336426,6.4581298828125,7.1065673828125,0,65.38645195960999,20.64626717567444
gptj-6b,1,6,1 1 1 1 1 1,int4,False,20,1,0.0737920602162679,6.4581298828125,7.0909423828125,0,65.38645195960999,20.85035490989685
gptj-6b,1,6,2 1 1 1 1 1,int4,False,10,1,0.05475465456644694,6.5518798828125,7.2003173828125,0,72.50182843208313,21.008887767791748
gptj-6b,1,6,2 1 1 1 1 1,int4,False,20,1,0.08073258399963379,6.5518798828125,7.2159423828125,0,72.50182843208313,20.865600109100342
gptj-6b,1,7,1 1 1 1 1 1 1,float16,False,10,1,0.08551263809204102,8.72100830078125,9.50225830078125,0,46.0654559135437,22.684929847717285
gptj-6b,1,7,1 1 1 1 1 1 1,float16,False,20,1,0.14509479204813638,8.66241455078125,9.50225830078125,0,46.0654559135437,22.801100492477417
gptj-6b,1,7,2 1 1 1 1 1 1,float16,False,10,1,0.09950049718221028,9.09796142578125,9.83819580078125,43.94845747947693,50.301872968673706,22.45462203025818
gptj-6b,1,7,2 1 1 1 1 1 1,float16,False,20,1,0.16015124320983887,9.05694580078125,9.82257080078125,43.94845747947693,50.301872968673706,22.844247102737427
gptj-6b,1,7,1 1 1 1 1 1 1,int8,False,10,1,0.06384730339050293,7.34991455078125,8.08038330078125,0,64.21073007583618,22.064541816711426
gptj-6b,1,7,1 1 1 1 1 1 1,int8,False,20,1,0.10141936937967937,7.34991455078125,8.09600830078125,0,64.21073007583618,22.173491954803467
gptj-6b,1,7,2 1 1 1 1 1 1,int8,False,10,1,0.07135534286499023,7.53741455078125,8.31671142578125,0,69.05914449691772,22.597891569137573
gptj-6b,1,7,2 1 1 1 1 1 1,int8,False,20,1,0.11182777086893718,7.53741455078125,8.30108642578125,0,69.05914449691772,22.367619276046753
gptj-6b,1,7,1 1 1 1 1 1 1,int4,False,10,1,0.0553885300954183,6.69366455078125,7.44171142578125,0,69.17213201522827,21.800164699554443
gptj-6b,1,7,1 1 1 1 1 1 1,int4,False,20,1,0.08190600077311198,6.69366455078125,7.42608642578125,0,69.17213201522827,22.21002984046936
gptj-6b,1,7,2 1 1 1 1 1 1,int4,False,10,1,0.06191110610961914,6.78741455078125,7.55108642578125,0,73.67590808868408,21.894397497177124
gptj-6b,1,7,2 1 1 1 1 1 1,int4,False,20,1,0.08954993883768718,6.78741455078125,7.53546142578125,0,73.67590808868408,22.19313406944275
gptj-6b,1,8,1 1 1 1 1 1 1 1,float16,False,10,1,0.09608976046244304,10.70849609375,11.59521484375,0,46.56874084472656,25.65794062614441
gptj-6b,1,8,1 1 1 1 1 1 1 1,float16,False,20,1,0.1607365608215332,10.70849609375,11.59521484375,0,46.56874084472656,26.66976761817932
gptj-6b,1,8,2 1 1 1 1 1 1 1,float16,False,10,1,0.10611208279927571,11.08935546875,12.00732421875,35.57355976104736,50.930309534072876,25.544890642166138
gptj-6b,1,8,2 1 1 1 1 1 1 1,float16,False,20,1,0.17688067754109701,11.14599609375,11.99169921875,35.57355976104736,50.930309534072876,26.351991415023804
gptj-6b,1,8,1 1 1 1 1 1 1 1,int8,False,10,1,0.07212988535563152,9.21044921875,10.04248046875,0,67.95060348510742,25.604296445846558
gptj-6b,1,8,1 1 1 1 1 1 1 1,int8,False,20,1,0.11231231689453125,9.16943359375,10.04248046875,0,67.95060348510742,25.441023588180542
gptj-6b,1,8,2 1 1 1 1 1 1 1,int8,False,10,1,0.0785077412923177,9.39794921875,10.24560546875,0,73.53489637374878,25.13468861579895
gptj-6b,1,8,2 1 1 1 1 1 1 1,int8,False,20,1,0.12276816368103027,9.45458984375,10.24560546875,0,73.53489637374878,25.703569173812866
gptj-6b,1,8,1 1 1 1 1 1 1 1,int4,False,10,1,0.061414639155069985,8.46044921875,9.30615234375,0,74.68749260902405,25.05958127975464
gptj-6b,1,8,1 1 1 1 1 1 1 1,int4,False,20,1,0.09135214487711589,8.46044921875,9.30615234375,0,74.68749260902405,25.259283781051636
gptj-6b,1,8,2 1 1 1 1 1 1 1,int4,False,10,1,0.06573398907979329,8.55419921875,9.41748046875,0,79.1493558883667,25.15030288696289
gptj-6b,1,8,2 1 1 1 1 1 1 1,int4,False,20,1,0.09704883893330891,8.55419921875,9.41748046875,0,79.1493558883667,25.550905227661133
gptj-6b,2,1,1,float16,False,10,1,0.017986774444580078,2.6077880859375,3.324951171875,0,37.876439571380615,9.033068656921387
gptj-6b,2,1,1,float16,False,20,1,0.028935035069783527,2.5882568359375,3.324951171875,0,37.876439571380615,9.642890453338623
gptj-6b,2,1,2,float16,False,10,1,0.024017810821533203,2.9632568359375,3.699951171875,0,40.0020272731781,9.314155101776123
gptj-6b,2,1,2,float16,False,20,1,0.03896745045979818,2.9827880859375,3.719482421875,0,40.0020272731781,9.372993230819702
gptj-6b,2,1,1,int8,False,10,1,0.015996774037679035,2.3890380859375,3.106201171875,0,42.081302881240845,9.11392593383789
gptj-6b,2,1,1,int8,False,20,1,0.025725046793619793,2.3695068359375,3.106201171875,0,42.081302881240845,9.142211437225342
gptj-6b,2,1,2,int8,False,10,1,0.020330508550008137,2.5999755859375,3.317138671875,0,46.06297516822815,9.153237342834473
gptj-6b,2,1,2,int8,False,20,1,0.03201540311177572,2.5804443359375,3.317138671875,0,46.06297516822815,9.30695629119873
gptj-6b,2,1,1,int4,False,10,1,0.015404939651489258,2.2757568359375,3.012451171875,0,42.62258720397949,8.997473955154419
gptj-6b,2,1,1,int4,False,20,1,0.02390591303507487,2.2952880859375,3.012451171875,0,42.62258720397949,9.18175196647644
gptj-6b,2,1,2,int4,False,10,1,0.018761873245239258,2.3929443359375,3.129638671875,0,48.25075578689575,9.205246210098267
gptj-6b,2,1,2,int4,False,20,1,0.029407660166422527,2.3929443359375,3.149169921875,0,48.25075578689575,8.848260164260864
gptj-6b,2,2,1 1,float16,False,10,1,0.032642205556233726,5.248779296875,6.80615234375,0,39.32976579666138,15.189145803451538
gptj-6b,2,2,1 1,float16,False,20,1,0.05087749163309733,5.186279296875,6.80615234375,0,39.32976579666138,15.538050174713135
gptj-6b,2,2,2 1,float16,False,10,1,0.04013252258300781,5.6724853515625,7.21240234375,0,41.28227353096008,15.667891502380371
gptj-6b,2,2,2 1,float16,False,20,1,0.05868283907572428,5.61981201171875,7.21240234375,0,41.28227353096008,15.473958730697632
gptj-6b,2,2,1 1,int8,False,10,1,0.026055574417114258,4.742919921875,6.37646484375,0,45.79595899581909,15.236534833908081
gptj-6b,2,2,1 1,int8,False,20,1,0.04161643981933594,4.703857421875,6.37646484375,0,45.79595899581909,14.93668532371521
gptj-6b,2,2,2 1,int8,False,10,1,0.032286485036214195,5.01434326171875,6.57568359375,0,49.73927068710327,15.052576780319214
gptj-6b,2,2,2 1,int8,False,20,1,0.0462044874827067,5.028076171875,6.59521484375,0,49.73927068710327,15.373106718063354
gptj-6b,2,2,1 1,int4,False,10,1,0.02445872624715169,4.516357421875,6.18896484375,0,47.238484621047974,14.925926208496094
gptj-6b,2,2,1 1,int4,False,20,1,0.040707667668660484,4.535888671875,6.18896484375,0,47.238484621047974,15.11137342453003
gptj-6b,2,2,2 1,int4,False,10,1,0.030064741770426433,4.739013671875,6.31005859375,0,52.71600818634033,15.048781871795654
gptj-6b,2,2,2 1,int4,False,20,1,0.04815451304117838,4.617919921875,6.31005859375,0,52.71600818634033,15.222981691360474
gptj-6b,2,3,1 1 1,float16,False,10,1,0.041325012842814125,7.40338134765625,9.830322265625,0,41.98715615272522,19.167450666427612
gptj-6b,2,3,1 1 1,float16,False,20,1,0.06620995203653972,7.44439697265625,9.830322265625,0,41.98715615272522,19.39441418647766
gptj-6b,2,3,2 1 1,float16,False,10,1,0.05197477340698242,7.78619384765625,10.236572265625,0,44.03369450569153,19.07261562347412
gptj-6b,2,3,2 1 1,float16,False,20,1,0.0758984883626302,7.8487548828125,10.236572265625,0,44.03369450569153,19.27964758872986
gptj-6b,2,3,1 1 1,int8,False,10,1,0.0389866828918457,6.78814697265625,9.181884765625,0,50.257895946502686,19.091423511505127
gptj-6b,2,3,1 1 1,int8,False,20,1,0.05240178108215332,6.8232421875,9.181884765625,0,50.257895946502686,18.836845636367798
gptj-6b,2,3,2 1 1,int8,False,10,1,0.04443732897440592,7.0224609375,9.400634765625,0,54.83673930168152,18.82508087158203
gptj-6b,2,3,2 1 1,int8,False,20,1,0.058739821116129555,7.0224609375,9.400634765625,0,54.83673930168152,18.891082286834717
gptj-6b,2,3,1 1 1,int4,False,10,1,0.03861069679260254,6.50689697265625,8.900634765625,0,53.16581392288208,18.828434467315674
gptj-6b,2,3,1 1 1,int4,False,20,1,0.048693339029947914,6.6025390625,8.900634765625,0,53.16581392288208,19.202354192733765
gptj-6b,2,3,2 1 1,int4,False,10,1,0.0378111998240153,6.7021484375,9.002197265625,0,57.12232708930969,18.888795137405396
gptj-6b,2,3,2 1 1,int4,False,20,1,0.05504075686136881,6.56939697265625,9.021728515625,0,57.12232708930969,18.641342163085938
gptj-6b,2,4,1 1 1 1,float16,False,10,1,0.05129329363505045,9.7259521484375,12.8642578125,0,45.36275815963745,22.9696102142334
gptj-6b,2,4,1 1 1 1,float16,False,20,1,0.08077653249104817,9.70062255859375,12.8642578125,0,45.36275815963745,23.220328330993652
gptj-6b,2,4,2 1 1 1,float16,False,10,1,0.06212989489237467,10.20050048828125,13.2607421875,0,47.99119567871094,22.70681595802307
gptj-6b,2,4,2 1 1 1,float16,False,20,1,0.09148144721984863,9.92510986328125,13.2412109375,0,47.99119567871094,23.347246646881104
gptj-6b,2,4,1 1 1 1,int8,False,10,1,0.048181613286336265,8.85101318359375,11.9873046875,0,55.17848610877991,23.04735541343689
gptj-6b,2,4,1 1 1 1,int8,False,20,1,0.06615169843037923,8.80999755859375,11.9873046875,0,55.17848610877991,22.88203740119934
gptj-6b,2,4,2 1 1 1,int8,False,10,1,0.048353115717569985,9.16351318359375,12.1865234375,0,60.62591624259949,22.634236812591553
gptj-6b,2,4,2 1 1 1,int8,False,20,1,0.06814138094584148,8.96038818359375,12.2060546875,0,60.62591624259949,22.627656936645508
gptj-6b,2,4,1 1 1 1,int4,False,10,1,0.04251941045125326,8.28253173828125,11.6123046875,0,59.17258334159851,22.73564577102661
gptj-6b,2,4,1 1 1 1,int4,False,20,1,0.05486726760864258,8.3099365234375,11.6123046875,0,59.17258334159851,22.652945041656494
gptj-6b,2,4,2 1 1 1,int4,False,10,1,0.04498871167500814,8.55999755859375,11.7333984375,0,63.94661593437195,22.84897208213806
gptj-6b,2,4,2 1 1 1,int4,False,20,1,0.06527368227640788,8.456298828125,11.7138671875,0,63.94661593437195,22.820422172546387
gptj-6b,4,1,1,float16,False,10,1,0.02840280532836914,5.088623046875,8.5712890625,0,40.406222105026245,13.929432392120361
gptj-6b,4,1,1,float16,False,20,1,0.03778823216756185,5.088623046875,8.5712890625,0,40.406222105026245,14.257496356964111
gptj-6b,4,1,2,float16,False,10,1,0.03610761960347494,5.465576171875,8.9482421875,0,43.02108693122864,14.280751705169678
gptj-6b,4,1,2,float16,False,20,1,0.04804372787475586,5.504638671875,8.9482421875,0,43.02108693122864,14.533118724822998
gptj-6b,4,1,1,int8,False,10,1,0.02756039301554362,4.864013671875,8.3466796875,0,43.37763857841492,13.815809965133667
gptj-6b,4,1,1,int8,False,20,1,0.0342710018157959,4.883544921875,8.3466796875,0,43.37763857841492,14.487730503082275
gptj-6b,4,1,2,int8,False,10,1,0.034549554189046226,5.147216796875,8.5498046875,0,47.15427112579346,14.05586576461792
gptj-6b,4,1,2,int8,False,20,1,0.04354715347290039,5.166748046875,8.5498046875,0,47.15427112579346,14.118720054626465
gptj-6b,4,1,1,int4,False,10,1,0.027789910634358723,4.770263671875,8.2529296875,0,44.149656772613525,13.970849752426147
gptj-6b,4,1,1,int4,False,20,1,0.03374147415161133,4.869873046875,8.2529296875,0,44.149656772613525,14.040557384490967
gptj-6b,4,1,2,int4,False,10,1,0.03418382008870443,4.879638671875,8.3623046875,0,49.31350064277649,14.263633489608765
gptj-6b,4,1,2,int4,False,20,1,0.044086853663126625,4.899169921875,8.3623046875,0,49.31350064277649,14.164517879486084
gptj-6b,4,2,1 1,float16,False,10,1,0.051064491271972656,10.65576171875,17.935546875,0,44.17708921432495,25.457394123077393
gptj-6b,4,2,1 1,float16,False,20,1,0.06302936871846516,10.73779296875,17.935546875,0,44.17708921432495,25.7201087474823
gptj-6b,4,2,2 1,float16,False,10,1,0.05830009778340658,11.19476318359375,18.318359375,0,46.377342224121094,25.46663808822632
gptj-6b,4,2,2 1,float16,False,20,1,0.07818889617919922,11.16937255859375,18.318359375,0,46.377342224121094,25.86587142944336
gptj-6b,4,2,1 1,int8,False,10,1,0.04795193672180176,10.31591796875,17.498046875,0,48.94092845916748,25.15036177635193
gptj-6b,4,2,1 1,int8,False,20,1,0.06263899803161621,10.32568359375,17.498046875,0,48.94092845916748,25.596936464309692
gptj-6b,4,2,2 1,int8,False,10,1,0.057848453521728516,10.5814208984375,17.701171875,0,52.6424343585968,25.154757261276245
gptj-6b,4,2,2 1,int8,False,20,1,0.06938481330871582,10.55615234375,17.701171875,0,52.6424343585968,25.601763486862183
gptj-6b,4,2,1 1,int4,False,10,1,0.049285888671875,10.13232421875,17.310546875,0,50.59997034072876,25.659080743789673
gptj-6b,4,2,1 1,int4,False,20,1,0.056209564208984375,10.14202880859375,17.310546875,0,50.59997034072876,25.225117444992065
gptj-6b,4,2,2 1,int4,False,10,1,0.05631486574808756,10.23779296875,17.419921875,0,54.93564558029175,25.595117330551147
gptj-6b,4,2,2 1,int4,False,20,1,0.07118717829386394,10.23779296875,17.419921875,0,54.93564558029175,25.23414158821106
gptj-6b,8,1,1,float16,False,10,1,0.08921957015991211,9.50732421875,24.73046875,0,46.55277132987976,25.53944492340088
gptj-6b,8,1,1,float16,False,20,1,0.09561626116434734,9.44677734375,24.73046875,0,46.55277132987976,25.31610655784607
gptj-6b,8,1,2,float16,False,10,1,0.11249176661173503,10.02288818359375,25.13671875,0,48.79335331916809,25.81656503677368
gptj-6b,8,1,2,float16,False,20,1,0.12506850560506186,9.85302734375,25.13671875,0,48.79335331916809,25.97810125350952
gptj-6b,8,1,1,int8,False,10,1,0.08899044990539551,9.22802734375,24.51171875,0,49.57239747047424,25.31204128265381
gptj-6b,8,1,1,int8,False,20,1,0.09240579605102539,9.22802734375,24.51171875,0,49.57239747047424,25.794203996658325
gptj-6b,8,1,2,int8,False,10,1,0.11227750778198242,9.63232421875,24.71484375,0,53.24027490615845,25.371252059936523
gptj-6b,8,1,2,int8,False,20,1,0.1215065320332845,9.45068359375,24.71484375,0,53.24027490615845,25.555694341659546
gptj-6b,8,1,1,int4,False,10,1,0.07851934432983398,9.19287109375,24.41796875,0,50.74767780303955,25.225223541259766
gptj-6b,8,1,1,int4,False,20,1,0.09128483136494954,9.19482421875,24.41796875,0,50.74767780303955,25.70245933532715
gptj-6b,8,1,2,int4,False,10,1,0.11086066563924153,9.42529296875,24.52734375,0,56.12398076057434,25.615755558013916
gptj-6b,8,1,2,int4,False,20,1,0.10933748881022136,9.28271484375,24.52734375,0,56.12398076057434,25.762179613113403
llama-2-7b,1,1,1,float16,False,10,1,0.01854737599690755,1.30194091796875,1.37225341796875,24.79958724975586,29.72501540184021,7.541608572006226
llama-2-7b,1,1,1,float16,False,20,1,0.03287816047668457,1.30194091796875,1.37225341796875,24.79958724975586,29.72501540184021,7.501999616622925
llama-2-7b,1,1,2,float16,False,10,1,0.028560082117716473,1.68475341796875,1.77069091796875,18.303805828094482,32.231398820877075,7.982954025268555
llama-2-7b,1,1,2,float16,False,20,1,0.04961411158243815,1.68475341796875,1.77069091796875,18.303805828094482,32.231398820877075,8.108274221420288
llama-2-7b,1,1,1,float16,True,10,1,0.018614848454793293,1.31561279296875,1.38983154296875,0,36.505268812179565,7.485407114028931
llama-2-7b,1,1,1,float16,True,20,1,0.03288944562276205,1.31561279296875,1.38983154296875,0,36.505268812179565,7.52967095375061
llama-2-7b,1,1,2,float16,True,10,1,0.029167970021565754,1.69256591796875,1.76678466796875,0,40.408024072647095,8.032521486282349
llama-2-7b,1,1,2,float16,True,20,1,0.05023837089538574,1.69256591796875,1.76678466796875,0,40.408024072647095,8.059232711791992
llama-2-7b,1,1,1,int8,False,10,1,0.015341361363728842,1.10467529296875,1.17498779296875,0,35.5741651058197,7.209136724472046
llama-2-7b,1,1,1,int8,False,20,1,0.02649847666422526,1.10467529296875,1.17498779296875,0,35.5741651058197,7.32281756401062
llama-2-7b,1,1,2,int8,False,10,1,0.02227195103963216,1.29412841796875,1.38006591796875,0,39.709022521972656,7.274349927902222
llama-2-7b,1,1,2,int8,False,20,1,0.03705684343973795,1.29412841796875,1.38006591796875,0,39.709022521972656,7.5370166301727295
llama-2-7b,1,1,1,int8,True,10,1,0.015299479166666666,1.10467529296875,1.17889404296875,0,45.69274926185608,7.246659755706787
llama-2-7b,1,1,1,int8,True,20,1,0.02658398946126302,1.10467529296875,1.17889404296875,0,45.69274926185608,7.375826120376587
llama-2-7b,1,1,2,int8,True,10,1,0.022038777669270832,1.29412841796875,1.36834716796875,0,54.42059564590454,7.333593845367432
llama-2-7b,1,1,2,int8,True,20,1,0.036644697189331055,1.29412841796875,1.36834716796875,0,54.42059564590454,7.543849945068359
llama-2-7b,1,1,1,int4,False,10,1,0.014507293701171875,1.01092529296875,1.08123779296875,0,35.96013879776001,7.089876413345337
llama-2-7b,1,1,1,int4,False,20,1,0.023556868235270183,1.01092529296875,1.08123779296875,0,35.96013879776001,7.087175607681274
llama-2-7b,1,1,2,int4,False,10,1,0.019672473271687824,1.10467529296875,1.19061279296875,0,39.717530488967896,7.417670249938965
llama-2-7b,1,1,2,int4,False,20,1,0.031830390294392906,1.10467529296875,1.19061279296875,0,39.717530488967896,7.319664478302002
llama-2-7b,1,1,1,int4,True,10,1,0.014044602711995443,1.01092529296875,1.08514404296875,0,45.219571352005005,6.953261137008667
llama-2-7b,1,1,1,int4,True,20,1,0.02348462740580241,1.01092529296875,1.08514404296875,0,45.219571352005005,6.942793130874634
llama-2-7b,1,1,2,int4,True,10,1,0.019473950068155926,1.10467529296875,1.17889404296875,0,54.51775145530701,6.961494445800781
llama-2-7b,1,1,2,int4,True,20,1,0.031422058741251625,1.10467529296875,1.17889404296875,0,54.51775145530701,7.257445573806763
llama-2-7b,1,1,1,int4_gptq,False,10,1,0.014353275299072266,1.01678466796875,1.08709716796875,0,33.29727363586426,7.140293836593628
llama-2-7b,1,1,1,int4_gptq,False,20,1,0.024136781692504883,1.01678466796875,1.08709716796875,0,33.29727363586426,7.213568449020386
llama-2-7b,1,1,2,int4_gptq,False,10,1,0.020493745803833008,1.11639404296875,1.20233154296875,0,34.54110813140869,7.306117534637451
llama-2-7b,1,1,2,int4_gptq,False,20,1,0.0327300230662028,1.11639404296875,1.20233154296875,0,34.54110813140869,7.297595262527466
llama-2-7b,1,2,1 1,float16,False,10,1,0.03207548459370931,2.4027099609375,2.6722412109375,0,33.94474411010742,9.600968360900879
llama-2-7b,1,2,1 1,float16,False,20,1,0.051833152770996094,2.4027099609375,2.6722412109375,0,33.94474411010742,9.975184202194214
llama-2-7b,1,2,2 1,float16,False,10,1,0.04037666320800781,2.8284912109375,3.1156005859375,18.905147314071655,36.94078588485718,9.69625449180603
llama-2-7b,1,2,2 1,float16,False,20,1,0.06849328676859538,2.8851318359375,3.0999755859375,18.905147314071655,36.94078588485718,9.983469247817993
llama-2-7b,1,2,1 1,float16,True,10,1,0.030841747919718426,2.4300537109375,2.6917724609375,0,40.55157423019409,9.44826078414917
llama-2-7b,1,2,1 1,float16,True,20,1,0.05305814743041992,2.4300537109375,2.6917724609375,0,40.55157423019409,9.736598491668701
llama-2-7b,1,2,2 1,float16,True,10,1,0.04058082898457845,2.8675537109375,3.0706787109375,0,44.47179913520813,10.092426538467407
llama-2-7b,1,2,2 1,float16,True,20,1,0.0687557856241862,2.8070068359375,3.0706787109375,0,44.47179913520813,9.977359533309937
llama-2-7b,1,2,1 1,int8,False,10,1,0.025799989700317383,2.0003662109375,2.2503662109375,0,42.12040090560913,9.300242900848389
llama-2-7b,1,2,1 1,int8,False,20,1,0.041079203287760414,2.0003662109375,2.2503662109375,0,42.12040090560913,9.34892201423645
llama-2-7b,1,2,2 1,int8,False,10,1,0.03041815757751465,2.1976318359375,2.4632568359375,0,45.60422110557556,9.503782033920288
llama-2-7b,1,2,2 1,int8,False,20,1,0.04943354924519857,2.1976318359375,2.4632568359375,0,45.60422110557556,9.680822372436523
llama-2-7b,1,2,1 1,int8,True,10,1,0.02346523602803548,2.0003662109375,2.2581787109375,0,53.273340702056885,9.437385559082031
llama-2-7b,1,2,1 1,int8,True,20,1,0.038821776707967125,2.0003662109375,2.2581787109375,0,53.273340702056885,9.22132158279419
llama-2-7b,1,2,2 1,int8,True,10,1,0.0304715633392334,2.2171630859375,2.4554443359375,0,62.022794246673584,9.365417957305908
llama-2-7b,1,2,2 1,int8,True,20,1,0.04896116256713867,2.1976318359375,2.4554443359375,0,62.022794246673584,9.500502347946167
llama-2-7b,1,2,1 1,int4,False,10,1,0.02283612887064616,1.8128662109375,2.0628662109375,0,42.21744441986084,9.334710597991943
llama-2-7b,1,2,1 1,int4,False,20,1,0.034027655919392906,1.8128662109375,2.0628662109375,0,42.21744441986084,9.226561307907104
llama-2-7b,1,2,2 1,int4,False,10,1,0.026483853658040363,1.9144287109375,2.1800537109375,0,47.72181439399719,9.367099046707153
llama-2-7b,1,2,2 1,int4,False,20,1,0.04074652989705404,1.9144287109375,2.1800537109375,0,47.72181439399719,9.504692554473877
llama-2-7b,1,2,1 1,int4,True,10,1,0.024749596913655598,1.8128662109375,2.0706787109375,0,53.18575167655945,9.403053283691406
llama-2-7b,1,2,1 1,int4,True,20,1,0.03418548901875814,1.8128662109375,2.0706787109375,0,53.18575167655945,9.11588454246521
llama-2-7b,1,2,2 1,int4,True,10,1,0.028659343719482422,1.9144287109375,2.1722412109375,0,63.326579570770264,9.415108919143677
llama-2-7b,1,2,2 1,int4,True,20,1,0.04045025507609049,1.9144287109375,2.1722412109375,0,63.326579570770264,9.534544706344604
llama-2-7b,1,2,1 1,int4_gptq,False,10,1,0.022304773330688477,1.8323974609375,2.0980224609375,0,38.111772537231445,9.252618074417114
llama-2-7b,1,2,1 1,int4_gptq,False,20,1,0.03498117129007975,1.8323974609375,2.0823974609375,0,38.111772537231445,9.269127368927002
llama-2-7b,1,2,2 1,int4_gptq,False,10,1,0.027671416600545246,1.9320068359375,2.1976318359375,0,39.98380208015442,9.31636118888855
llama-2-7b,1,2,2 1,int4_gptq,False,20,1,0.04313532511393229,1.9320068359375,2.1976318359375,0,39.98380208015442,9.728900909423828
llama-2-7b,1,3,1 1 1,float16,False,10,1,0.04134599367777506,3.71051025390625,4.06988525390625,0,35.449464559555054,12.959911108016968
llama-2-7b,1,3,1 1 1,float16,False,20,1,0.06864682833353679,3.65191650390625,4.06988525390625,0,35.449464559555054,13.048504114151001
llama-2-7b,1,3,2 1 1,float16,False,10,1,0.05023010571797689,4.13824462890625,4.45855712890625,19.24854063987732,37.74894642829895,13.310746192932129
llama-2-7b,1,3,2 1 1,float16,False,20,1,0.08746886253356934,4.13824462890625,4.47418212890625,19.24854063987732,37.74894642829895,13.216012954711914
llama-2-7b,1,3,1 1 1,float16,True,10,1,0.04074859619140625,3.74371337890625,4.09527587890625,0,44.16927099227905,12.881731033325195
llama-2-7b,1,3,1 1 1,float16,True,20,1,0.07003124554951985,3.74371337890625,4.09527587890625,0,44.16927099227905,12.985326528549194
llama-2-7b,1,3,2 1 1,float16,True,10,1,0.0509789784749349,4.18121337890625,4.47418212890625,0,50.434099197387695,12.874798059463501
llama-2-7b,1,3,2 1 1,float16,True,20,1,0.08588242530822754,4.18121337890625,4.47418212890625,0,50.434099197387695,13.723294496536255
llama-2-7b,1,3,1 1 1,int8,False,10,1,0.03145933151245117,3.03277587890625,3.44293212890625,0,45.69561529159546,12.54195237159729
llama-2-7b,1,3,1 1 1,int8,False,20,1,0.05095378557840983,3.03277587890625,3.44293212890625,0,45.69561529159546,12.634497165679932
llama-2-7b,1,3,2 1 1,int8,False,10,1,0.03954776128133138,3.28863525390625,3.65582275390625,0,49.948432207107544,12.659253358840942
llama-2-7b,1,3,2 1 1,int8,False,20,1,0.06032705307006836,3.28863525390625,3.67144775390625,0,49.948432207107544,12.942101955413818
llama-2-7b,1,3,1 1 1,int8,True,10,1,0.03417023022969564,3.03277587890625,3.43902587890625,0,58.204803228378296,12.413905382156372
llama-2-7b,1,3,1 1 1,int8,True,20,1,0.04915118217468262,3.03277587890625,3.43902587890625,0,58.204803228378296,12.695202589035034
llama-2-7b,1,3,2 1 1,int8,True,10,1,0.03686118125915527,3.29254150390625,3.63629150390625,0,72.0898060798645,12.504601240158081
llama-2-7b,1,3,2 1 1,int8,True,20,1,0.05918526649475098,3.29254150390625,3.63629150390625,0,72.0898060798645,12.763835430145264
llama-2-7b,1,3,1 1 1,int4,False,10,1,0.03136603037516276,2.81011962890625,3.17730712890625,0,46.733182430267334,12.313372611999512
llama-2-7b,1,3,1 1 1,int4,False,20,1,0.04137396812438965,2.76910400390625,3.16168212890625,0,46.733182430267334,12.536502122879028
llama-2-7b,1,3,2 1 1,int4,False,10,1,0.034012794494628906,2.91168212890625,3.27886962890625,0,51.1281955242157,12.476873874664307
llama-2-7b,1,3,2 1 1,int4,False,20,1,0.04900987943013509,2.87066650390625,3.27886962890625,0,51.1281955242157,12.648504495620728
llama-2-7b,1,3,1 1 1,int4,True,10,1,0.02633221944173177,2.75152587890625,3.15777587890625,0,59.34635901451111,12.616705179214478
llama-2-7b,1,3,1 1 1,int4,True,20,1,0.04229736328125,2.75152587890625,3.15777587890625,0,59.34635901451111,12.61221981048584
llama-2-7b,1,3,2 1 1,int4,True,10,1,0.03149223327636719,2.91558837890625,3.25933837890625,0,72.0174388885498,12.738629579544067
llama-2-7b,1,3,2 1 1,int4,True,20,1,0.04803784688313802,2.68121337890625,3.25933837890625,0,72.0174388885498,12.62755274772644
llama-2-7b,1,3,1 1 1,int4_gptq,False,10,1,0.029774904251098633,2.78472900390625,3.19488525390625,0,40.22869658470154,12.27049446105957
llama-2-7b,1,3,1 1 1,int4_gptq,False,20,1,0.04280567169189453,2.84332275390625,3.19488525390625,0,40.22869658470154,12.734973669052124
llama-2-7b,1,3,2 1 1,int4_gptq,False,10,1,0.03316656748453776,2.94293212890625,3.31011962890625,0,42.43013405799866,12.531438112258911
llama-2-7b,1,3,2 1 1,int4_gptq,False,20,1,0.05059440930684408,2.94293212890625,3.31011962890625,0,42.43013405799866,12.810293674468994
llama-2-7b,1,4,1 1 1 1,float16,False,10,1,0.05152710278828939,5.248779296875,5.756591796875,0,37.88784885406494,15.770047426223755
llama-2-7b,1,4,1 1 1 1,float16,False,20,1,0.0870211124420166,5.233154296875,5.772216796875,0,37.88784885406494,16.08237624168396
