Model,TP,PP,PP_Map,DTYPE,INT8_KV_Cache,Output_Lenght,Batch_Size,Latency,Memory-Pre-Run,Memory-After-Run,Time-Gen-Graph,Time-Prof
gptj-6b,2,1,28,int4,False,200,1,1.127874771753947,5.1273193359375,6.094482421875,239.58114862442017,17.176573038101196
gptj-6b,2,2,14 14,float16,False,10,1,0.19161581993103027,14.951904296875,17.22216796875,219.27156400680542,18.332083702087402
gptj-6b,2,2,14 14,float16,False,20,1,0.3051746686299642,15.088623046875,17.22216796875,219.27156400680542,18.998226404190063
gptj-6b,2,2,14 14,float16,False,50,1,0.645611047744751,14.951904296875,17.37841796875,219.27156400680542,20.769386291503906
gptj-6b,2,2,14 14,float16,False,100,1,1.2128921349843342,14.951904296875,17.22216796875,219.27156400680542,23.171509981155396
gptj-6b,2,2,14 14,float16,False,200,1,2.356954574584961,15.18035888671875,17.39794921875,219.27156400680542,29.05232048034668
gptj-6b,2,2,14 14,int8,False,10,1,0.13260428110758463,10.06121826171875,11.79833984375,288.7220368385315,16.649505853652954
gptj-6b,2,2,14 14,int8,False,20,1,0.20046917597452799,9.715576171875,11.93505859375,288.7220368385315,17.61935019493103
gptj-6b,2,2,14 14,int8,False,50,1,0.4094851811726888,9.88543701171875,11.89599609375,288.7220368385315,18.33491063117981
gptj-6b,2,2,14 14,int8,False,100,1,0.7490715980529785,9.834716796875,11.79833984375,288.7220368385315,19.877907037734985
gptj-6b,2,2,14 14,int8,False,200,1,1.4409766991933186,9.930419921875,11.81787109375,288.7220368385315,23.17369270324707
gptj-6b,2,2,14 14,int4,False,10,1,0.1137998104095459,7.031982421875,9.17333984375,310.5742735862732,16.333277463912964
gptj-6b,2,2,14 14,int4,False,20,1,0.1607975165049235,7.229248046875,9.17333984375,310.5742735862732,16.593759059906006
gptj-6b,2,2,14 14,int4,False,50,1,0.3070859909057617,7.37762451171875,9.21240234375,310.5742735862732,17.225589513778687
gptj-6b,2,2,14 14,int4,False,100,1,0.5532243251800537,7.051513671875,9.17333984375,310.5742735862732,19.2011559009552
gptj-6b,2,2,14 14,int4,False,200,1,1.0468680063883464,7.346435546875,9.19287109375,310.5742735862732,21.718287706375122
gptj-6b,2,3,10 9 9,float16,False,10,1,0.19732014338175455,17.13970947265625,20.035400390625,232.6147439479828,21.101288557052612
gptj-6b,2,3,10 9 9,float16,False,20,1,0.3106590112050374,16.93463134765625,19.879150390625,232.6147439479828,21.780928134918213
gptj-6b,2,3,10 9 9,float16,False,50,1,0.6465466817220052,17.05377197265625,19.840087890625,232.6147439479828,23.194520473480225
gptj-6b,2,3,10 9 9,float16,False,100,1,1.2111098766326904,16.91510009765625,19.781494140625,232.6147439479828,26.11201024055481
gptj-6b,2,3,10 9 9,float16,False,200,1,2.3381214141845703,16.91510009765625,19.840087890625,232.6147439479828,31.867152452468872
gptj-6b,2,3,10 9 9,int8,False,10,1,0.1366604963938395,11.79205322265625,14.670166015625,356.4478282928467,20.23845076560974
gptj-6b,2,3,10 9 9,int8,False,20,1,0.2031275431315104,11.61236572265625,14.552978515625,356.4478282928467,20.546663999557495
gptj-6b,2,3,10 9 9,int8,False,50,1,0.4064637025197347,11.63189697265625,14.689697265625,356.4478282928467,21.967867136001587
gptj-6b,2,3,10 9 9,int8,False,100,1,0.7408604621887207,11.92877197265625,14.689697265625,356.4478282928467,23.22882866859436
gptj-6b,2,3,10 9 9,int8,False,200,1,1.4199101130167644,11.61236572265625,14.435791015625,356.4478282928467,26.90372633934021
gptj-6b,2,3,10 9 9,int4,False,10,1,0.11745111147562663,9.1396484375,11.927978515625,383.09915256500244,19.66634178161621
gptj-6b,2,3,10 9 9,int4,False,20,1,0.1654982566833496,9.12408447265625,11.947509765625,383.09915256500244,19.977642059326172
gptj-6b,2,3,10 9 9,int4,False,50,1,0.3074045181274414,9.18267822265625,11.849853515625,383.09915256500244,20.666579961776733
gptj-6b,2,3,10 9 9,int4,False,100,1,0.5459187030792236,9.06549072265625,11.810791015625,383.09915256500244,22.409443855285645
gptj-6b,2,3,10 9 9,int4,False,200,1,1.0323731104532878,9.4775390625,11.869384765625,383.09915256500244,25.32080316543579
gptj-6b,2,4,7 7 7 7,float16,False,10,1,0.20099377632141113,18.8607177734375,22.7314453125,368.5846264362335,25.20946192741394
gptj-6b,2,4,7 7 7 7,float16,False,20,1,0.314647912979126,18.9993896484375,22.5751953125,368.5846264362335,25.48514151573181
gptj-6b,2,4,7 7 7 7,float16,False,50,1,0.6493573983510336,19.0599365234375,22.7509765625,368.5846264362335,26.619624137878418
gptj-6b,2,4,7 7 7 7,float16,False,100,1,1.216759204864502,18.74749755859375,22.5751953125,368.5846264362335,29.540861129760742
gptj-6b,2,4,7 7 7 7,float16,False,200,1,2.3347447713216147,18.74554443359375,22.7509765625,368.5846264362335,35.48427224159241
gptj-6b,2,4,7 7 7 7,int8,False,10,1,0.14141949017842612,13.60687255859375,17.2607421875,433.01521921157837,23.65208888053894
gptj-6b,2,4,7 7 7 7,int8,False,20,1,0.20670429865519205,13.7200927734375,17.2412109375,433.01521921157837,24.2453031539917
gptj-6b,2,4,7 7 7 7,int8,False,50,1,0.4094901879628499,13.70843505859375,17.2998046875,433.01521921157837,24.962294816970825
gptj-6b,2,4,7 7 7 7,int8,False,100,1,0.7446120580037435,13.75140380859375,17.4169921875,433.01521921157837,26.77757692337036
gptj-6b,2,4,7 7 7 7,int8,False,200,1,1.4264012972513835,13.8138427734375,17.2216796875,433.01521921157837,30.036550521850586
gptj-6b,2,4,7 7 7 7,int4,False,10,1,0.12249485651652019,11.0345458984375,14.5576171875,454.40028047561646,23.929452896118164
gptj-6b,2,4,7 7 7 7,int4,False,20,1,0.17231233914693198,11.0130615234375,14.6162109375,454.40028047561646,23.953163623809814
gptj-6b,2,4,7 7 7 7,int4,False,50,1,0.3130166530609131,10.9739990234375,14.6943359375,454.40028047561646,24.42833185195923
gptj-6b,2,4,7 7 7 7,int4,False,100,1,0.5509177049001058,11.1341552734375,14.5771484375,454.40028047561646,26.03305435180664
gptj-6b,2,4,7 7 7 7,int4,False,200,1,1.0365578333536785,11.1732177734375,14.6552734375,454.40028047561646,28.883041858673096
gptj-6b,4,1,28,float16,False,10,1,0.22728951772054037,15.270263671875,19.1357421875,236.89573311805725,17.00163769721985
gptj-6b,4,1,28,float16,False,20,1,0.30652085940043133,15.270263671875,19.2919921875,236.89573311805725,18.08750033378601
gptj-6b,4,1,28,float16,False,50,1,0.5471193790435791,15.270263671875,19.3701171875,236.89573311805725,18.790733575820923
gptj-6b,4,1,28,float16,False,100,1,0.9266379674275717,15.428466796875,19.4677734375,236.89573311805725,20.68611717224121
gptj-6b,4,1,28,float16,False,200,1,1.7153771718343098,15.270263671875,19.2138671875,236.89573311805725,24.598327159881592
gptj-6b,4,1,28,int8,False,10,1,0.2037059466044108,9.981201171875,13.8466796875,243.01851439476013,16.148699045181274
gptj-6b,4,1,28,int8,False,20,1,0.26457921663920086,9.981201171875,14.0029296875,243.01851439476013,16.808018684387207
gptj-6b,4,1,28,int8,False,50,1,0.4233553409576416,9.981201171875,13.9052734375,243.01851439476013,17.35003089904785
gptj-6b,4,1,28,int8,False,100,1,0.6971581776936849,9.981201171875,13.8857421875,243.01851439476013,18.673903942108154
gptj-6b,4,1,28,int8,False,200,1,1.2346469561258953,9.981201171875,13.9228515625,243.01851439476013,21.52916383743286
gptj-6b,4,1,28,int4,False,10,1,0.1980117162068685,7.356201171875,11.5732421875,339.80545353889465,15.571430444717407
gptj-6b,4,1,28,int4,False,20,1,0.24193827311197916,7.356201171875,11.2802734375,339.80545353889465,16.02392578125
gptj-6b,4,1,28,int4,False,50,1,0.36936195691426593,7.356201171875,11.5732421875,339.80545353889465,16.26668429374695
gptj-6b,4,1,28,int4,False,100,1,0.5893296400705973,7.356201171875,11.5732421875,339.80545353889465,17.43536400794983
gptj-6b,4,1,28,int4,False,200,1,1.0206979910532634,7.356201171875,11.5732421875,339.80545353889465,19.725213050842285
gptj-6b,4,2,14 14,float16,False,10,1,0.2423706849416097,20.6107177734375,28.494140625,373.18553256988525,28.10416889190674
gptj-6b,4,2,14 14,float16,False,20,1,0.3186976909637451,20.8822021484375,28.123046875,373.18553256988525,28.352445125579834
gptj-6b,4,2,14 14,float16,False,50,1,0.5369719664255778,20.77093505859375,28.357421875,373.18553256988525,28.896222591400146
gptj-6b,4,2,14 14,float16,False,100,1,0.9120160738627116,20.60302734375,28.279296875,373.18553256988525,30.700231790542603
gptj-6b,4,2,14 14,float16,False,200,1,1.6463483174641926,20.79046630859375,28.396484375,373.18553256988525,34.48499059677124
gptj-6b,4,2,14 14,int8,False,10,1,0.21349287033081055,15.31201171875,23.123046875,427.37091732025146,26.811036825180054
gptj-6b,4,2,14 14,int8,False,20,1,0.2658200263977051,15.29443359375,23.142578125,427.37091732025146,27.32406234741211
gptj-6b,4,2,14 14,int8,False,50,1,0.4167204697926839,15.15380859375,23.005859375,427.37091732025146,27.92727828025818
gptj-6b,4,2,14 14,int8,False,100,1,0.6651021639506022,15.19482421875,23.064453125,427.37091732025146,29.33500027656555
gptj-6b,4,2,14 14,int8,False,200,1,1.1573362350463867,15.29248046875,23.220703125,427.37091732025146,31.70616579055786
gptj-6b,4,2,14 14,int4,False,10,1,0.20367964108784994,12.77099609375,20.416015625,485.70052886009216,26.15149450302124
gptj-6b,4,2,14 14,int4,False,20,1,0.24593321482340494,12.62841796875,20.435546875,485.70052886009216,26.623207807540894
gptj-6b,4,2,14 14,int4,False,50,1,0.36153260866800946,12.66748046875,20.142578125,485.70052886009216,26.912015438079834
gptj-6b,4,2,14 14,int4,False,100,1,0.5618287722269694,12.52880859375,20.279296875,485.70052886009216,27.90026593208313
gptj-6b,4,2,14 14,int4,False,200,1,0.9568500518798828,12.62646484375,20.376953125,485.70052886009216,29.86635184288025
gptj-6b,8,1,28,float16,False,10,1,0.7426665623982748,19.90960693359375,35.61328125,389.48187017440796,32.8222279548645
gptj-6b,8,1,28,float16,False,20,1,0.8078045050303141,19.97015380859375,35.5546875,389.48187017440796,30.509371757507324
gptj-6b,8,1,28,float16,False,50,1,1.059282382329305,19.94866943359375,35.30078125,389.48187017440796,31.83025312423706
gptj-6b,8,1,28,float16,False,100,1,1.4501946767171223,19.98773193359375,35.357421875,389.48187017440796,33.40742540359497
gptj-6b,8,1,28,float16,False,200,1,2.0853219827016196,19.68115234375,35.51171875,389.48187017440796,36.689130544662476
gptj-6b,8,1,28,int8,False,10,1,0.7381777763366699,14.39990234375,30.134765625,493.04933643341064,29.720439910888672
gptj-6b,8,1,28,int8,False,20,1,0.7995789845784506,14.39990234375,30.05859375,493.04933643341064,30.583810567855835
gptj-6b,8,1,28,int8,False,50,1,0.9847623507181803,14.72991943359375,30.21484375,493.04933643341064,31.74164080619812
gptj-6b,8,1,28,int8,False,100,1,1.302209774653117,14.62835693359375,30.29296875,493.04933643341064,32.935014486312866
gptj-6b,8,1,28,int8,False,200,1,1.793060302734375,14.70843505859375,30.154296875,493.04933643341064,35.323322057724
gptj-6b,8,1,28,int4,False,10,1,0.7368660767873129,11.87451171875,27.705078125,492.99067735671997,29.140475034713745
gptj-6b,8,1,28,int4,False,20,1,0.7906541029612223,12.1146240234375,27.392578125,492.99067735671997,29.80138087272644
gptj-6b,8,1,28,int4,False,50,1,0.9195246696472168,12.22210693359375,27.646484375,492.99067735671997,30.413238286972046
gptj-6b,8,1,28,int4,False,100,1,1.0696021715799968,11.99749755859375,27.548828125,492.99067735671997,31.076863050460815
gptj-6b,8,1,28,int4,False,200,1,1.7932326793670654,12.08148193359375,27.802734375,492.99067735671997,34.45758605003357
llama-2-7b,1,1,32,float16,False,10,1,0.3443906307220459,13.01483154296875,13.57342529296875,111.85288119316101,19.90570592880249
llama-2-7b,1,1,32,float16,False,20,1,0.5707174142201742,13.01483154296875,13.57147216796875,111.85288119316101,24.732614755630493
llama-2-7b,1,1,32,float16,False,50,1,1.2571628093719482,13.01483154296875,13.57147216796875,111.85288119316101,25.1931791305542
llama-2-7b,1,1,32,float16,False,100,1,2.4037707646687827,13.01483154296875,13.57342529296875,111.85288119316101,33.87763047218323
llama-2-7b,1,1,32,float16,False,200,1,4.703467448552449,13.01483154296875,13.63592529296875,111.85288119316101,48.28552007675171
llama-2-7b,1,1,32,float16,True,10,1,0.34798089663187665,13.02264404296875,13.39373779296875,173.3980269432068,19.533107042312622
llama-2-7b,1,1,32,float16,True,20,1,0.5752669175465902,13.02264404296875,13.39373779296875,173.3980269432068,23.412516593933105
llama-2-7b,1,1,32,float16,True,50,1,1.2633033593495686,13.02264404296875,13.39373779296875,173.3980269432068,25.87481689453125
llama-2-7b,1,1,32,float16,True,100,1,2.405451456705729,13.02264404296875,13.39373779296875,173.3980269432068,34.124828577041626
llama-2-7b,1,1,32,float16,True,200,1,4.698314825693767,13.02264404296875,13.39373779296875,173.3980269432068,48.77509522438049
llama-2-7b,1,1,32,int8,False,10,1,0.24375629425048828,6.97186279296875,7.53045654296875,169.29838347434998,15.483410358428955
llama-2-7b,1,1,32,int8,False,20,1,0.37197256088256836,6.97186279296875,7.53045654296875,169.29838347434998,17.011320114135742
llama-2-7b,1,1,32,int8,False,50,1,0.7571025689442953,6.97186279296875,7.53045654296875,169.29838347434998,18.879032135009766
llama-2-7b,1,1,32,int8,False,100,1,1.395517905553182,6.97186279296875,7.53045654296875,169.29838347434998,21.686558723449707
llama-2-7b,1,1,32,int8,False,200,1,2.683877944946289,6.97186279296875,7.59100341796875,169.29838347434998,29.857589721679688
llama-2-7b,1,1,32,int8,True,10,1,0.24249831835428873,6.97186279296875,7.34295654296875,323.04307532310486,16.26357889175415
llama-2-7b,1,1,32,int8,True,20,1,0.3669734001159668,6.97186279296875,7.34295654296875,323.04307532310486,16.35525107383728
llama-2-7b,1,1,32,int8,True,50,1,0.7445921103159586,6.97186279296875,7.34295654296875,323.04307532310486,17.86959934234619
llama-2-7b,1,1,32,int8,True,100,1,1.3708144028981526,6.97186279296875,7.34295654296875,323.04307532310486,21.893590927124023
llama-2-7b,1,1,32,int8,True,200,1,2.6337177753448486,6.97186279296875,7.34295654296875,323.04307532310486,30.07266068458557
llama-2-7b,1,1,32,int4,False,10,1,0.2018155256907145,3.95623779296875,4.51287841796875,176.8090901374817,10.25736141204834
llama-2-7b,1,1,32,int4,False,20,1,0.283097505569458,3.95623779296875,4.51287841796875,176.8090901374817,10.864879369735718
llama-2-7b,1,1,32,int4,False,50,1,0.5265918572743734,3.95623779296875,4.51287841796875,176.8090901374817,11.993356943130493
llama-2-7b,1,1,32,int4,False,100,1,0.9338396390279134,3.95623779296875,4.51287841796875,176.8090901374817,13.83370041847229
llama-2-7b,1,1,32,int4,False,200,1,1.7467222213745117,3.95623779296875,4.57537841796875,176.8090901374817,17.8497211933136
llama-2-7b,1,1,32,int4,True,10,1,0.20279884338378906,3.95623779296875,4.32733154296875,333.9558176994324,11.619061470031738
llama-2-7b,1,1,32,int4,True,20,1,0.2826072374979655,3.95623779296875,4.32733154296875,333.9558176994324,12.82870602607727
llama-2-7b,1,1,32,int4,True,50,1,0.5218475659688314,3.95623779296875,4.32733154296875,333.9558176994324,13.865388631820679
llama-2-7b,1,1,32,int4,True,100,1,0.9163363774617513,3.95623779296875,4.32733154296875,333.9558176994324,15.794018030166626
llama-2-7b,1,1,32,int4,True,200,1,1.7083385785420735,3.95623779296875,4.32733154296875,333.9558176994324,19.573617696762085
llama-2-7b,1,1,32,int4_gptq,False,10,1,0.21960345904032388,4.14178466796875,4.70037841796875,104.29160165786743,12.392250061035156
llama-2-7b,1,1,32,int4_gptq,False,20,1,0.30369774500528973,4.14178466796875,4.69842529296875,104.29160165786743,13.193536281585693
llama-2-7b,1,1,32,int4_gptq,False,50,1,0.5621795654296875,4.14178466796875,4.69842529296875,104.29160165786743,14.53630805015564
llama-2-7b,1,1,32,int4_gptq,False,100,1,0.994124968846639,4.14178466796875,4.69842529296875,104.29160165786743,16.81140661239624
llama-2-7b,1,1,32,int4_gptq,False,200,1,1.8665227095286052,4.14178466796875,4.76287841796875,104.29160165786743,22.433072328567505
llama-2-7b,1,2,16 16,float16,False,10,1,0.33553004264831543,13.7777099609375,14.4984130859375,93.77153706550598,16.485994577407837
llama-2-7b,1,2,16 16,float16,False,20,1,0.5595591068267822,13.7777099609375,14.4984130859375,93.77153706550598,18.045578241348267
llama-2-7b,1,2,16 16,float16,False,50,1,1.234710931777954,13.7777099609375,14.4984130859375,93.77153706550598,21.417425394058228
llama-2-7b,1,2,16 16,float16,False,100,1,2.352165857950846,13.7777099609375,14.4984130859375,93.77153706550598,28.13481330871582
llama-2-7b,1,2,16 16,float16,False,200,1,4.603902975718181,13.7777099609375,14.5609130859375,93.77153706550598,41.51760005950928
llama-2-7b,1,2,16 16,float16,True,10,1,0.34235962231953937,13.7620849609375,14.3148193359375,159.107675075531,16.380785942077637
llama-2-7b,1,2,16 16,float16,True,20,1,0.5641170342763265,13.7620849609375,14.2952880859375,159.107675075531,18.003224849700928
llama-2-7b,1,2,16 16,float16,True,50,1,1.2413360277811687,13.7620849609375,14.2952880859375,159.107675075531,21.37992024421692
llama-2-7b,1,2,16 16,float16,True,100,1,2.3556325435638428,13.8206787109375,14.2952880859375,159.107675075531,28.222992181777954
llama-2-7b,1,2,16 16,float16,True,200,1,4.601178328196208,13.7620849609375,14.2952880859375,159.107675075531,41.65297198295593
llama-2-7b,1,2,16 16,int8,False,10,1,0.2368501822153727,7.6878662109375,8.4027099609375,156.55306911468506,13.19047498703003
llama-2-7b,1,2,16 16,int8,False,20,1,0.36076871554056805,7.6878662109375,8.4027099609375,156.55306911468506,14.118176937103271
llama-2-7b,1,2,16 16,int8,False,50,1,0.7302307287851969,7.6878662109375,8.4027099609375,156.55306911468506,16.01278305053711
llama-2-7b,1,2,16 16,int8,False,100,1,1.3494900067647297,7.6878662109375,8.4183349609375,156.55306911468506,20.023672580718994
llama-2-7b,1,2,16 16,int8,False,200,1,2.590294679005941,7.6878662109375,8.4652099609375,156.55306911468506,27.08641028404236
llama-2-7b,1,2,16 16,int8,True,10,1,0.23734394709269205,7.6878662109375,8.2191162109375,276.58083510398865,13.509872198104858
llama-2-7b,1,2,16 16,int8,True,20,1,0.3597706953684489,7.6878662109375,8.2386474609375,276.58083510398865,14.018179655075073
llama-2-7b,1,2,16 16,int8,True,50,1,0.7210014661153158,7.6878662109375,8.2191162109375,276.58083510398865,15.849655151367188
llama-2-7b,1,2,16 16,int8,True,100,1,1.3243975639343262,7.6878662109375,8.2191162109375,276.58083510398865,19.534302234649658
llama-2-7b,1,2,16 16,int8,True,200,1,2.53724733988444,7.6878662109375,8.2191162109375,276.58083510398865,26.7919020652771
llama-2-7b,1,2,16 16,int4,False,10,1,0.19606939951578775,4.6800537109375,5.3948974609375,169.64515471458435,11.70021390914917
llama-2-7b,1,2,16 16,int4,False,20,1,0.27034854888916016,4.6800537109375,5.3948974609375,169.64515471458435,12.214261770248413
llama-2-7b,1,2,16 16,int4,False,50,1,0.5039997100830078,4.6800537109375,5.4261474609375,169.64515471458435,12.728679180145264
llama-2-7b,1,2,16 16,int4,False,100,1,0.8890118598937988,4.6800537109375,5.3948974609375,169.64515471458435,15.193905115127563
llama-2-7b,1,2,16 16,int4,False,200,1,1.6613876819610596,4.6800537109375,5.4573974609375,169.64515471458435,18.981732845306396
llama-2-7b,1,2,16 16,int4,True,10,1,0.1952079931894938,4.6722412109375,5.1995849609375,291.01945519447327,11.511186599731445
llama-2-7b,1,2,16 16,int4,True,20,1,0.26713260014851886,4.6722412109375,5.1995849609375,291.01945519447327,12.04122257232666
llama-2-7b,1,2,16 16,int4,True,50,1,0.4955398241678874,4.6722412109375,5.1995849609375,291.01945519447327,13.073467254638672
llama-2-7b,1,2,16 16,int4,True,100,1,0.870211680730184,4.6722412109375,5.1995849609375,291.01945519447327,14.975985527038574
llama-2-7b,1,2,16 16,int4,True,200,1,1.6185115973154705,4.6722412109375,5.1995849609375,291.01945519447327,18.68250584602356
llama-2-7b,1,2,16 16,int4_gptq,False,10,1,0.2105244000752767,4.8597412109375,5.5745849609375,99.2977283000946,11.957519769668579
llama-2-7b,1,2,16 16,int4_gptq,False,20,1,0.2959605852762858,4.8597412109375,5.5745849609375,99.2977283000946,12.452735900878906
llama-2-7b,1,2,16 16,int4_gptq,False,50,1,0.5359125137329102,4.8597412109375,5.5745849609375,99.2977283000946,14.090028285980225
llama-2-7b,1,2,16 16,int4_gptq,False,100,1,0.9489778677622477,4.8597412109375,5.5745849609375,99.2977283000946,16.14810872077942
llama-2-7b,1,2,16 16,int4_gptq,False,200,1,1.7775890827178955,4.8597412109375,5.6370849609375,99.2977283000946,21.253253936767578
llama-2-7b,1,3,11 11 10,float16,False,10,1,0.3283429940541585,14.71246337890625,15.60308837890625,88.92570471763611,20.034281253814697
llama-2-7b,1,3,11 11 10,float16,False,20,1,0.5539258321126302,14.71246337890625,15.58746337890625,88.92570471763611,19.40027952194214
llama-2-7b,1,3,11 11 10,float16,False,50,1,1.221276044845581,15.12457275390625,15.61871337890625,88.92570471763611,22.88049840927124
llama-2-7b,1,3,11 11 10,float16,False,100,1,2.334721803665161,14.71246337890625,15.58746337890625,88.92570471763611,29.602667570114136
llama-2-7b,1,3,11 11 10,float16,False,200,1,4.569267114003499,14.71246337890625,15.65191650390625,88.92570471763611,43.981775999069214
llama-2-7b,1,3,11 11 10,float16,True,10,1,0.3367493947347005,14.63433837890625,15.36480712890625,152.8054072856903,17.431566953659058
llama-2-7b,1,3,11 11 10,float16,True,20,1,0.5557919343312582,14.89215087890625,15.36480712890625,152.8054072856903,19.425692081451416
llama-2-7b,1,3,11 11 10,float16,True,50,1,1.225711504618327,14.79449462890625,15.36480712890625,152.8054072856903,22.895086765289307
llama-2-7b,1,3,11 11 10,float16,True,100,1,2.3372246424357095,14.93316650390625,15.36480712890625,152.8054072856903,29.349351167678833
llama-2-7b,1,3,11 11 10,float16,True,200,1,4.562929471333821,14.77301025390625,15.34527587890625,152.8054072856903,42.835206508636475
llama-2-7b,1,3,11 11 10,int8,False,10,1,0.22925400733947754,8.75543212890625,9.45074462890625,151.85337328910828,15.22122836112976
llama-2-7b,1,3,11 11 10,int8,False,20,1,0.34783752759297687,8.75543212890625,9.43511962890625,151.85337328910828,16.271870136260986
llama-2-7b,1,3,11 11 10,int8,False,50,1,0.7157199382781982,8.75543212890625,9.40386962890625,151.85337328910828,18.26190209388733
llama-2-7b,1,3,11 11 10,int8,False,100,1,1.3241689205169678,8.75543212890625,9.41949462890625,151.85337328910828,21.83945631980896
llama-2-7b,1,3,11 11 10,int8,False,200,1,2.5464796225229898,8.77691650390625,9.46832275390625,151.85337328910828,29.123350143432617
llama-2-7b,1,3,11 11 10,int8,True,10,1,0.2245786984761556,8.79840087890625,9.22027587890625,255.3227562904358,15.487136125564575
llama-2-7b,1,3,11 11 10,int8,True,20,1,0.3461785316467285,8.70074462890625,9.27886962890625,255.3227562904358,16.561617136001587
llama-2-7b,1,3,11 11 10,int8,True,50,1,0.7001537481943766,8.70074462890625,9.22027587890625,255.3227562904358,18.017879724502563
llama-2-7b,1,3,11 11 10,int8,True,100,1,1.2995609442392986,8.70074462890625,9.31793212890625,255.3227562904358,21.73922824859619
llama-2-7b,1,3,11 11 10,int8,True,200,1,2.49605385462443,8.70074462890625,9.25933837890625,255.3227562904358,29.009424686431885
llama-2-7b,1,3,11 11 10,int4,False,10,1,0.1840670108795166,5.73980712890625,6.37261962890625,167.76835179328918,14.224885940551758
llama-2-7b,1,3,11 11 10,int4,False,20,1,0.2607560157775879,5.73980712890625,6.37261962890625,167.76835179328918,14.97431230545044
llama-2-7b,1,3,11 11 10,int4,False,50,1,0.484829584757487,5.52496337890625,6.37261962890625,167.76835179328918,15.79326343536377
llama-2-7b,1,3,11 11 10,int4,False,100,1,0.8613253434499105,5.73980712890625,6.40386962890625,167.76835179328918,17.809174060821533
llama-2-7b,1,3,11 11 10,int4,False,200,1,1.6148710250854492,5.76129150390625,6.43511962890625,167.76835179328918,21.232238292694092
llama-2-7b,1,3,11 11 10,int4,True,10,1,0.18062480290730795,5.68511962890625,6.20465087890625,274.85725927352905,14.45436954498291
llama-2-7b,1,3,11 11 10,int4,True,20,1,0.25512854258219403,5.68511962890625,6.22418212890625,274.85725927352905,14.788341999053955
llama-2-7b,1,3,11 11 10,int4,True,50,1,0.4777549107869466,5.68511962890625,6.20465087890625,274.85725927352905,15.778835773468018
llama-2-7b,1,3,11 11 10,int4,True,100,1,0.8386234442392985,5.68511962890625,6.20465087890625,274.85725927352905,17.637389659881592
llama-2-7b,1,3,11 11 10,int4,True,200,1,1.576856295267741,5.68511962890625,6.20465087890625,274.85725927352905,21.07099437713623
llama-2-7b,1,3,11 11 10,int4_gptq,False,10,1,0.2011596361796061,5.92535400390625,6.55816650390625,96.90779447555542,14.392262697219849
llama-2-7b,1,3,11 11 10,int4_gptq,False,20,1,0.2794206142425537,5.92535400390625,6.57379150390625,96.90779447555542,15.413621187210083
llama-2-7b,1,3,11 11 10,int4_gptq,False,50,1,0.5191645622253418,5.92535400390625,6.55816650390625,96.90779447555542,16.43651270866394
llama-2-7b,1,3,11 11 10,int4_gptq,False,100,1,0.9236248334248861,5.92535400390625,6.57379150390625,96.90779447555542,19.12619709968567
llama-2-7b,1,3,11 11 10,int4_gptq,False,200,1,1.7317415078481038,5.94683837890625,6.63824462890625,96.90779447555542,23.55643653869629
llama-2-7b,1,4,8 8 8 8,float16,False,10,1,0.32498923937479657,16.324951171875,16.832763671875,83.92048501968384,20.601327180862427
llama-2-7b,1,4,8 8 8 8,float16,False,20,1,0.5526042779286703,16.324951171875,16.848388671875,83.92048501968384,21.94184374809265
llama-2-7b,1,4,8 8 8 8,float16,False,50,1,1.21522855758667,16.240966796875,16.832763671875,83.92048501968384,25.913091897964478
llama-2-7b,1,4,8 8 8 8,float16,False,100,1,2.3289326826731362,16.283935546875,16.817138671875,83.92048501968384,32.11135721206665
llama-2-7b,1,4,8 8 8 8,float16,False,200,1,4.562804142634074,16.371826171875,16.879638671875,83.92048501968384,45.31583023071289
llama-2-7b,1,4,8 8 8 8,float16,True,10,1,0.3306441307067871,16.168701171875,16.614013671875,150.15852642059326,19.800057411193848
llama-2-7b,1,4,8 8 8 8,float16,True,20,1,0.5557478268941244,15.928466796875,16.672607421875,150.15852642059326,21.388460397720337
llama-2-7b,1,4,8 8 8 8,float16,True,50,1,1.2212596734364827,15.887451171875,16.672607421875,150.15852642059326,25.008934020996094
llama-2-7b,1,4,8 8 8 8,float16,True,100,1,2.3341666062672934,15.807373046875,16.653076171875,150.15852642059326,31.846840620040894
llama-2-7b,1,4,8 8 8 8,float16,True,200,1,4.556058168411255,16.049560546875,16.653076171875,150.15852642059326,45.29385447502136
llama-2-7b,1,4,8 8 8 8,int8,False,10,1,0.2267774740854899,10.026123046875,10.666748046875,150.84264969825745,17.941609144210815
llama-2-7b,1,4,8 8 8 8,int8,False,20,1,0.3450276056925456,9.985107421875,10.666748046875,150.84264969825745,19.071624279022217
llama-2-7b,1,4,8 8 8 8,int8,False,50,1,0.7106561660766602,10.026123046875,10.666748046875,150.84264969825745,21.07339596748352
llama-2-7b,1,4,8 8 8 8,int8,False,100,1,1.321764866511027,9.858154296875,10.682373046875,150.84264969825745,24.681225299835205
llama-2-7b,1,4,8 8 8 8,int8,False,200,1,2.5433665911356607,10.057373046875,10.729248046875,150.84264969825745,32.26350736618042
llama-2-7b,1,4,8 8 8 8,int8,True,10,1,0.22139644622802734,9.932373046875,10.537841796875,241.8434338569641,17.818401336669922
llama-2-7b,1,4,8 8 8 8,int8,True,20,1,0.34060215950012207,9.811279296875,10.479248046875,241.8434338569641,19.111629247665405
