timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2025/03/18 02:37:25.982, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:25.983, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:25.984, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:25.985, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:25.986, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:25.987, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:25.988, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:25.989, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:26.990, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:26.991, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:26.992, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:26.992, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:26.993, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:26.994, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:26.994, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:26.995, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:27.996, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:27.997, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:27.997, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:27.998, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:27.999, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:27.999, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:28.000, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:28.000, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:29.001, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:29.002, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:29.003, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:29.003, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:29.004, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:29.004, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:29.005, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:29.006, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:30.006, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 31, 1 %, 0 %, 49140 MiB, 47888 MiB, 788 MiB
2025/03/18 02:37:30.028, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48650 MiB, 26 MiB
2025/03/18 02:37:30.030, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 34, 6 %, 2 %, 49140 MiB, 46776 MiB, 1900 MiB
2025/03/18 02:37:30.032, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48650 MiB, 26 MiB
2025/03/18 02:37:30.033, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48663 MiB, 13 MiB
2025/03/18 02:37:30.036, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48651 MiB, 25 MiB
2025/03/18 02:37:30.037, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48650 MiB, 25 MiB
2025/03/18 02:37:30.057, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48650 MiB, 26 MiB
