timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2025/03/18 02:15:53.471, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:53.472, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:53.472, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:54.473, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 5 %, 1 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:54.474, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 47, 9 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:54.475, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:54.475, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:54.476, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:54.477, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:54.477, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:54.478, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:55.478, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 10 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:55.479, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 47, 9 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:55.481, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:55.482, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:55.482, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:55.483, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:55.484, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:55.485, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:56.486, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 10 %, 3 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:56.487, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 47, 6 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:56.487, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:56.488, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:56.488, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:56.489, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:56.489, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:56.490, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:57.491, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 11 %, 3 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:57.491, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 47, 8 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:57.492, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:57.493, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:57.493, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:57.494, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 36, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:57.494, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 40, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:57.495, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
