time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.063,0.066,0.06423809523809523,0.064,0.0009209085526577968,0.055,0.057,0.05635000000000001,0.056,0.0005722761571129803,0.341,0.353,0.3477,0.35100000000000003,0.005010987926547,0.018000000000000002,0.019,0.018650000000000007,0.019,0.0004769696007084716,0.12,0.124,0.12245000000000002,0.124,0.0017457090250096107,0.056,0.057,0.05655000000000001,0.057,0.0004974937185533104,0.509,0.526,0.51665,0.52,0.0068940191470578385,0.042,0.043000000000000003,0.04230000000000001,0.042,0.0004582575694955844,0.279,0.28800000000000003,0.28340000000000004,0.28350000000000003,0.003720215047547658,0.049,0.05,0.04995000000000001,0.05,0.00021794494717703385,32,32,4096,11008,32768,True,1424,4
0.064,0.065,0.06457142857142857,0.065,0.000494871659305394,0.056,0.057,0.05650000000000001,0.0565,0.0005000000000000006,0.34600000000000003,0.355,0.3501,0.34900000000000003,0.003047950130825612,0.018000000000000002,0.019,0.018050000000000004,0.018000000000000002,0.00021794494717703315,0.123,0.125,0.12395,0.124,0.0008645808232895299,0.056,0.057,0.056400000000000006,0.056,0.000489897948556636,0.624,0.636,0.6284000000000001,0.625,0.004800000000000004,0.041,0.042,0.041150000000000006,0.041,0.00035707142142714284,0.281,0.289,0.2842,0.28300000000000003,0.002599999999999992,0.049,0.05,0.04935000000000001,0.049,0.0004769696007084732,32,32,4096,11008,32768,True,1408,4
0.06,0.064,0.061285714285714284,0.061,0.001118794297568642,0.054,0.056,0.05500000000000001,0.055,0.0006324555320336764,0.32,0.34700000000000003,0.33320000000000005,0.333,0.007138627319029905,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.115,0.123,0.11915000000000005,0.11900000000000001,0.0026320144376503684,0.054,0.056,0.05505000000000001,0.055,0.0006689544080129831,0.58,0.621,0.6015,0.599,0.012998076780816473,0.039,0.041,0.04010000000000001,0.04,0.0006244997998398403,0.261,0.281,0.27155,0.27,0.005953780311701135,0.048,0.05,0.04890000000000001,0.049,0.00043588989435406776,32,32,4096,11008,32768,True,1392,4
0.058,0.063,0.062238095238095245,0.063,0.0013058389715049597,0.054,0.057,0.05600000000000001,0.056,0.0005477225575051665,0.34400000000000003,0.34900000000000003,0.34640000000000004,0.34650000000000003,0.0015620499351813324,0.017,0.018000000000000002,0.017950000000000004,0.018000000000000002,0.00021794494717703385,0.122,0.124,0.12289999999999998,0.123,0.0008306623862918082,0.055,0.057,0.05605000000000001,0.056,0.00038405728739343076,0.619,0.625,0.62225,0.624,0.0027363296585024275,0.04,0.041,0.04025000000000001,0.04,0.0004330127018922198,0.28,0.28400000000000003,0.28175000000000006,0.28250000000000003,0.0014448183276799902,0.048,0.049,0.04815000000000001,0.048,0.00035707142142714273,32,32,4096,11008,32768,True,1376,4
0.06,0.062,0.061285714285714284,0.061,0.0006281383789653777,0.055,0.056,0.05555,0.056,0.0004974937185533104,0.333,0.34400000000000003,0.33865000000000006,0.338,0.0032291639784935077,0.017,0.018000000000000002,0.017300000000000003,0.017,0.0004582575694955844,0.12,0.122,0.12100000000000002,0.121,0.0008944271909999167,0.055,0.056,0.05545,0.055,0.0004974937185533105,0.609,0.621,0.61405,0.61,0.005142713291638961,0.039,0.04,0.039650000000000005,0.04,0.0004769696007084733,0.272,0.278,0.27470000000000006,0.273,0.0021931712199461328,0.047,0.049,0.04775000000000001,0.048,0.0005361902647381809,32,32,4096,11008,32768,True,1360,4
0.061,0.062,0.06133333333333332,0.061,0.0004714045207910321,0.053,0.054,0.053500000000000006,0.0535,0.0005000000000000006,0.289,0.3,0.29344999999999993,0.294,0.003353729267546804,0.019,0.019,0.019000000000000003,0.019,3.469446951953614e-18,0.121,0.124,0.122,0.122,0.0010000000000000009,0.053,0.054,0.0534,0.053,0.000489897948556636,0.496,0.506,0.5001500000000001,0.497,0.004464022849403892,0.04,0.041,0.04010000000000001,0.04,0.0003000000000000003,0.279,0.28600000000000003,0.28180000000000005,0.28,0.0024000000000000024,0.046,0.047,0.04610000000000001,0.046,0.0003000000000000003,32,32,4096,11008,32768,True,1344,4
0.057,0.061,0.05847619047619047,0.059000000000000004,0.001005652956282994,0.051000000000000004,0.053,0.051750000000000004,0.052000000000000005,0.00053619026473818,0.268,0.296,0.27775000000000005,0.278,0.006219927652312361,0.018000000000000002,0.019,0.018450000000000005,0.018000000000000002,0.0004974937185533087,0.115,0.123,0.11745000000000001,0.11800000000000001,0.0019358460682605935,0.051000000000000004,0.053,0.05180000000000001,0.052000000000000005,0.0005999999999999992,0.47100000000000003,0.504,0.48185,0.483,0.008968138045324672,0.039,0.04,0.039150000000000004,0.039,0.00035707142142714284,0.261,0.28300000000000003,0.2692,0.27,0.005878775382679633,0.045,0.046,0.045450000000000004,0.045,0.0004974937185533104,32,32,4096,11008,32768,True,1328,4
0.056,0.061,0.05966666666666667,0.06,0.0016134356520092765,0.051000000000000004,0.054,0.05325,0.053,0.0008874119674649416,0.266,0.298,0.29035,0.292,0.008063963045550234,0.018000000000000002,0.019,0.018300000000000004,0.018000000000000002,0.0004582575694955828,0.115,0.124,0.12229999999999999,0.123,0.0026095976701399765,0.051000000000000004,0.054,0.053200000000000004,0.053,0.0008717797887081338,0.46900000000000003,0.509,0.5025000000000001,0.504,0.009162423260251623,0.038,0.04,0.03975000000000001,0.04,0.0005361902647381809,0.259,0.28600000000000003,0.2812,0.28250000000000003,0.00573236425918661,0.045,0.046,0.04505000000000001,0.045,0.00021794494717703385,32,32,4096,11008,32768,True,1312,4
0.055,0.059000000000000004,0.057238095238095234,0.058,0.0014443572274383918,0.05,0.054,0.05185000000000001,0.052000000000000005,0.0009096702699330116,0.265,0.294,0.28025,0.28400000000000003,0.00843134034421574,0.018000000000000002,0.019,0.018150000000000006,0.018000000000000002,0.0003570714214271416,0.116,0.123,0.11885000000000004,0.11900000000000001,0.002006863224038945,0.05,0.053,0.05180000000000001,0.052000000000000005,0.0008124038404635952,0.47200000000000003,0.505,0.48900000000000005,0.491,0.009555103348472994,0.037,0.04,0.03880000000000001,0.039,0.0006000000000000006,0.257,0.281,0.27135,0.273,0.007370719096533261,0.044,0.045,0.04445,0.044,0.0004974937185533104,32,32,4096,11008,32768,True,1296,4
0.054,0.06,0.0581904761904762,0.059000000000000004,0.0016509462688914028,0.05,0.054,0.0533,0.054,0.0011874342087037908,0.264,0.299,0.2911,0.295,0.009170059977993588,0.018000000000000002,0.019,0.018050000000000004,0.018000000000000002,0.00021794494717703315,0.093,0.1,0.0981,0.099,0.0020712315177208,0.051000000000000004,0.054,0.05325,0.053,0.0008874119674649416,0.47200000000000003,0.513,0.5054500000000001,0.513,0.012491897373898008,0.037,0.04,0.03885000000000001,0.039,0.0006538348415311016,0.223,0.245,0.24160000000000004,0.245,0.005499090833947002,0.046,0.047,0.04635000000000001,0.046,0.0004769696007084732,32,32,4096,11008,32768,True,1280,4
0.058,0.059000000000000004,0.0580952380952381,0.058,0.0002935435239509039,0.053,0.053,0.053000000000000005,0.053,6.938893903907228e-18,0.28600000000000003,0.296,0.2910499999999999,0.2905,0.0027834331319433465,0.017,0.018000000000000002,0.017950000000000004,0.018000000000000002,0.00021794494717703385,0.097,0.098,0.09755,0.098,0.0004974937185533104,0.052000000000000005,0.053,0.05285000000000001,0.053,0.0003570714214271403,0.502,0.507,0.5044000000000001,0.506,0.002200000000000002,0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.23900000000000002,0.242,0.24085,0.242,0.001314343942809483,0.045,0.046,0.04580000000000001,0.046,0.00040000000000000034,32,32,4096,11008,32768,True,1264,4
0.053,0.056,0.05457142857142857,0.055,0.0009035079029052523,0.048,0.05,0.04875000000000001,0.049,0.0006224949798994372,0.261,0.276,0.2695,0.2715,0.005267826876426374,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.092,0.095,0.09355000000000002,0.094,0.0009205976319760992,0.048,0.05,0.04885000000000001,0.049,0.0007262919523166982,0.47200000000000003,0.485,0.48075,0.484,0.005430239405403759,0.036000000000000004,0.037,0.03685000000000001,0.037,0.0003570714214271404,0.223,0.232,0.2287,0.231,0.0036891733491393472,0.044,0.046,0.04505000000000001,0.045,0.0005894913061275804,32,32,4096,11008,32768,True,1248,4
0.052000000000000005,0.055,0.05395238095238095,0.054,0.0009988655696858576,0.048,0.05,0.04895000000000001,0.049,0.0005894913061275802,0.257,0.28,0.2709500000000001,0.2725,0.006359834903517549,0.016,0.017,0.016800000000000002,0.017,0.0004000000000000004,0.094,0.101,0.09785000000000002,0.0985,0.002056088519495211,0.048,0.05,0.04890000000000001,0.049,0.0005385164807134509,0.464,0.498,0.4833499999999999,0.486,0.009567000574892832,0.036000000000000004,0.037,0.03680000000000001,0.037,0.00039999999999999763,0.221,0.23800000000000002,0.23075000000000007,0.232,0.004559331091289602,0.044,0.045,0.04445,0.044,0.0004974937185533104,32,32,4096,11008,32768,True,1232,4
0.051000000000000004,0.056,0.055142857142857146,0.056,0.0016700645635000161,0.048,0.051000000000000004,0.04980000000000001,0.05,0.0008124038404635967,0.256,0.28700000000000003,0.27975000000000005,0.28300000000000003,0.009385494126576403,0.016,0.017,0.016650000000000005,0.017,0.0004769696007084733,0.092,0.10200000000000001,0.10000000000000002,0.101,0.0031464265445104575,0.047,0.051000000000000004,0.04970000000000001,0.05,0.0010535653752852749,0.467,0.508,0.5008999999999999,0.507,0.014053113534018,0.035,0.038,0.03675000000000001,0.037,0.0006224949798994344,0.22,0.246,0.23974999999999996,0.243,0.008251515012408324,0.043000000000000003,0.044,0.043100000000000006,0.043000000000000003,0.0002999999999999982,32,32,4096,11008,32768,True,1216,4
0.054,0.056,0.05519047619047619,0.055,0.0006632565846278159,0.049,0.05,0.04985000000000001,0.05,0.0003570714214271428,0.275,0.28500000000000003,0.2800000000000001,0.28,0.0030000000000000027,0.016,0.017,0.016450000000000003,0.016,0.0004974937185533104,0.099,0.10200000000000001,0.10060000000000002,0.101,0.0009695359714832665,0.049,0.05,0.04980000000000001,0.05,0.0004000000000000003,0.497,0.508,0.5034499999999998,0.507,0.004466262419518141,0.036000000000000004,0.037,0.03650000000000001,0.036500000000000005,0.000499999999999997,0.23600000000000002,0.245,0.2408,0.2405,0.00280356915377523,0.042,0.043000000000000003,0.04255000000000001,0.043000000000000003,0.0004974937185533104,32,32,4096,11008,32768,True,1200,4
0.05,0.053,0.05142857142857144,0.052000000000000005,0.0010033955955097845,0.047,0.049,0.04805000000000001,0.048,0.0008046738469715546,0.255,0.268,0.26385000000000003,0.267,0.005378429138698404,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.092,0.097,0.0951,0.096,0.001972308292331604,0.047,0.049,0.04840000000000001,0.049,0.0008602325267042635,0.464,0.485,0.47894999999999993,0.485,0.009254593454063756,0.034,0.036000000000000004,0.03500000000000001,0.035,0.0003162277660168382,0.221,0.234,0.22885000000000005,0.2315,0.005208406666150411,0.041,0.042,0.04185000000000001,0.042,0.00035707142142714284,32,32,4096,11008,32768,True,1184,4
0.053,0.054,0.05333333333333333,0.053,0.000471404520791032,0.047,0.048,0.04710000000000001,0.047,0.0003000000000000003,0.273,0.28300000000000003,0.2782,0.2785,0.002942787793912435,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.098,0.1,0.09915000000000003,0.0995,0.0009096702699330135,0.046,0.048,0.047200000000000006,0.047,0.0005099019513592789,0.515,0.526,0.52085,0.5235000000000001,0.004552746423863297,0.034,0.034,0.03400000000000001,0.034,6.938893903907228e-18,0.234,0.24,0.23690000000000005,0.23700000000000002,0.002188606862823927,0.041,0.042,0.04120000000000001,0.041,0.00040000000000000034,32,32,4096,11008,32768,True,1168,4
0.049,0.052000000000000005,0.04966666666666667,0.05,0.000776643163347624,0.044,0.046,0.045000000000000005,0.045,0.00044721359549995833,0.256,0.275,0.25985,0.259,0.00481949167444037,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.089,0.094,0.0902,0.09,0.0016613247725836165,0.044,0.046,0.04490000000000001,0.045,0.0006244997998398404,0.486,0.508,0.48964999999999986,0.4865,0.007591277889789051,0.032,0.033,0.032600000000000004,0.033,0.0004898979485566361,0.216,0.231,0.21870000000000003,0.217,0.004910193478876372,0.039,0.04,0.039900000000000005,0.04,0.0003000000000000003,32,32,4096,11008,32768,True,1152,4
0.048,0.052000000000000005,0.050428571428571434,0.051000000000000004,0.0010942024088643875,0.044,0.047,0.045700000000000005,0.046,0.0007141428428542857,0.254,0.278,0.2674,0.2685,0.006019966777316969,0.014,0.015,0.014850000000000002,0.015,0.00035707142142714224,0.088,0.095,0.09235,0.093,0.0019306734576307841,0.044,0.047,0.04585000000000001,0.046,0.0006538348415311016,0.48,0.52,0.5,0.503,0.011013627921806702,0.032,0.034,0.032850000000000004,0.033,0.0004769696007084733,0.216,0.234,0.22624999999999998,0.228,0.005548648484090523,0.039,0.04,0.03930000000000001,0.039,0.0004582575694955844,32,32,4096,11008,32768,True,1136,4
0.048,0.05,0.04885714285714287,0.049,0.0006388765649999405,0.044,0.045,0.044950000000000004,0.045,0.00021794494717703385,0.256,0.263,0.25905,0.2575,0.0027472713735632328,0.014,0.015,0.014800000000000002,0.015,0.0003999999999999997,0.089,0.092,0.09054999999999999,0.09,0.0011169153951844349,0.044,0.045,0.044950000000000004,0.045,0.00021794494717703385,0.396,0.406,0.40004999999999996,0.398,0.0031697791721190956,0.033,0.034,0.03305000000000001,0.033,0.00021794494717703385,0.217,0.224,0.21995,0.218,0.0027106272336859622,0.038,0.039,0.03880000000000001,0.039,0.00040000000000000034,32,32,4096,11008,32768,True,1120,4
0.047,0.048,0.04704761904761906,0.047,0.00021295885499998015,0.044,0.045,0.04415000000000001,0.044,0.0003570714214271428,0.252,0.254,0.25270000000000004,0.253,0.0006403124237432854,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,0.088,0.089,0.0888,0.089,0.0004000000000000003,0.044,0.045,0.044250000000000005,0.044,0.00043301270189221973,0.388,0.392,0.3897,0.3895,0.0009539392014169465,0.032,0.032,0.03200000000000001,0.032,6.938893903907228e-18,0.214,0.215,0.2144,0.214,0.0004898979485566361,0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,32,32,4096,11008,32768,True,1104,4
0.047,0.05,0.04809523809523811,0.048,0.0011086139739831264,0.042,0.044,0.042800000000000005,0.0425,0.0008717797887081327,0.252,0.269,0.26060000000000005,0.2605,0.007624959016283308,0.014,0.015,0.014050000000000002,0.014,0.0002179449471770335,0.088,0.094,0.09125000000000001,0.091,0.002487468592766552,0.042,0.044,0.04275,0.0425,0.0008291561975888481,0.392,0.41200000000000003,0.4020499999999999,0.4025,0.00916228683244528,0.032,0.033,0.03230000000000001,0.032,0.0004582575694955844,0.213,0.227,0.2205,0.226,0.006599242380758572,0.037,0.038,0.03715,0.037,0.0003570714214271428,32,32,4096,11008,32768,True,1088,4
0.046,0.048,0.0472857142857143,0.048,0.0009331389496316878,0.042,0.043000000000000003,0.04265000000000001,0.043000000000000003,0.0004769696007084733,0.25,0.267,0.26130000000000003,0.266,0.007078841713161843,0.014,0.015,0.014050000000000002,0.014,0.0002179449471770335,0.089,0.094,0.09245,0.094,0.002268810260907688,0.041,0.044,0.0427,0.043000000000000003,0.0006403124237432847,0.387,0.41100000000000003,0.40404999999999996,0.41000000000000003,0.009243781693657641,0.031,0.032,0.03180000000000001,0.032,0.00040000000000000034,0.212,0.226,0.22139999999999999,0.225,0.005730619512757766,0.036000000000000004,0.037,0.0369,0.037,0.0002999999999999982,32,32,4096,11008,32768,True,1072,4
0.048,0.049,0.04809523809523811,0.048,0.0002935435239509039,0.043000000000000003,0.044,0.043500000000000004,0.0435,0.0004999999999999969,0.271,0.274,0.27280000000000004,0.273,0.0008717797887081354,0.013000000000000001,0.014,0.013300000000000003,0.013000000000000001,0.00045825756949558356,0.095,0.095,0.095,0.095,0.0,0.043000000000000003,0.044,0.04365000000000001,0.044,0.00047696960070846994,0.417,0.417,0.417,0.417,0.0,0.031,0.032,0.031950000000000006,0.032,0.00021794494717703385,0.23,0.232,0.2306,0.231,0.0005830951894845307,0.035,0.036000000000000004,0.03585000000000001,0.036000000000000004,0.00035707142142714284,32,32,4096,11008,32768,True,1056,4
0.044,0.047,0.046238095238095245,0.047,0.0010190921218587007,0.041,0.043000000000000003,0.04275000000000001,0.043000000000000003,0.0005361902647381809,0.251,0.265,0.262,0.264,0.004919349550499542,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.088,0.093,0.0913,0.092,0.0016763054614240224,0.041,0.043000000000000003,0.04270000000000001,0.043000000000000003,0.0006403124237432856,0.39,0.41200000000000003,0.40309999999999996,0.405,0.005923681287847959,0.03,0.032,0.031100000000000006,0.031,0.00043588989435406776,0.213,0.229,0.22349999999999998,0.225,0.004236744032862976,0.035,0.036000000000000004,0.035100000000000006,0.035,0.00030000000000000024,32,32,4096,11008,32768,True,1040,4
0.046,0.047,0.0461904761904762,0.046,0.0003926767262493013,0.042,0.043000000000000003,0.04275000000000001,0.043000000000000003,0.0004330127018922198,0.224,0.229,0.22800000000000004,0.2285,0.0013038404810405309,0.014,0.015,0.014150000000000001,0.014,0.00035707142142714214,0.093,0.095,0.09425,0.094,0.0007664854858377951,0.042,0.043000000000000003,0.04280000000000001,0.043000000000000003,0.00040000000000000034,0.484,0.493,0.4904,0.492,0.003440930106817054,0.03,0.031,0.030300000000000004,0.03,0.0004582575694955844,0.23500000000000001,0.24,0.23845,0.23900000000000002,0.001499166435056489,0.036000000000000004,0.037,0.03675000000000001,0.037,0.0004330127018922167,32,32,4096,11008,32768,True,1024,4
0.044,0.046,0.04476190476190477,0.045,0.0007499055118106493,0.041,0.042,0.04180000000000001,0.042,0.00040000000000000034,0.217,0.224,0.2205,0.2205,0.002085665361461423,0.014,0.015,0.014100000000000001,0.014,0.00029999999999999976,0.089,0.092,0.0905,0.091,0.0011618950038622259,0.041,0.042,0.04155000000000001,0.042,0.0004974937185533104,0.463,0.47600000000000003,0.4699999999999999,0.47400000000000003,0.005458937625582477,0.029,0.03,0.029150000000000002,0.029,0.0003570714214271416,0.228,0.23500000000000001,0.2312,0.232,0.002293468988235945,0.036000000000000004,0.037,0.03630000000000001,0.036000000000000004,0.0004582575694955813,32,32,4096,11008,32768,True,1016,4
0.043000000000000003,0.046,0.04461904761904763,0.045,0.0008438116736509203,0.039,0.04,0.03975000000000001,0.04,0.0004330127018922197,0.218,0.224,0.22174999999999997,0.222,0.0018940696924875826,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.089,0.092,0.09130000000000002,0.092,0.0010535653752852749,0.039,0.04,0.039700000000000006,0.04,0.00045825756949558437,0.465,0.47700000000000004,0.47305,0.47500000000000003,0.004477443466979794,0.028,0.029,0.028850000000000004,0.029,0.00035707142142714284,0.228,0.23500000000000001,0.2324,0.233,0.0019849433241279227,0.036000000000000004,0.037,0.03610000000000001,0.036000000000000004,0.0002999999999999982,32,32,4096,11008,32768,True,1008,4
0.043000000000000003,0.045,0.04447619047619048,0.045,0.0006632565846278145,0.039,0.041,0.04000000000000001,0.04,0.0003162277660168382,0.218,0.225,0.2232,0.224,0.001536229149573723,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.089,0.093,0.09255000000000002,0.093,0.0009205976319760995,0.039,0.04,0.039950000000000006,0.04,0.00021794494717703385,0.466,0.485,0.48230000000000006,0.484,0.004013726448077888,0.029,0.029,0.029000000000000005,0.029,3.469446951953614e-18,0.232,0.23600000000000002,0.23425,0.234,0.0010428326807307114,0.035,0.036000000000000004,0.03595000000000001,0.036000000000000004,0.00021794494717703385,32,32,4096,11008,32768,True,1000,4
0.042,0.044,0.04309523809523811,0.043000000000000003,0.00042591770999995823,0.039,0.039,0.03900000000000001,0.039,6.938893903907228e-18,0.215,0.219,0.21729999999999997,0.217,0.0009000000000000008,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.089,0.09,0.0895,0.0895,0.0005000000000000004,0.039,0.039,0.03900000000000001,0.039,6.938893903907228e-18,0.461,0.464,0.4630000000000001,0.464,0.0012649110640673528,0.028,0.029,0.028050000000000002,0.028,0.0002179449471770339,0.226,0.229,0.22740000000000005,0.2275,0.0008000000000000006,0.035,0.036000000000000004,0.03540000000000001,0.035,0.000489897948556636,32,32,4096,11008,32768,True,992,4
0.043000000000000003,0.043000000000000003,0.04300000000000001,0.043000000000000003,6.938893903907228e-18,0.039,0.039,0.03900000000000001,0.039,6.938893903907228e-18,0.215,0.219,0.2173,0.217,0.0010049875621120899,0.013000000000000001,0.014,0.013750000000000004,0.014,0.00043301270189221897,0.089,0.091,0.09000000000000001,0.09,0.0003162277660168382,0.038,0.039,0.038950000000000005,0.039,0.00021794494717703385,0.463,0.468,0.46630000000000005,0.467,0.0014525839046333963,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.227,0.229,0.22815,0.228,0.0006538348415311016,0.035,0.035,0.03500000000000001,0.035,6.938893903907228e-18,32,32,4096,11008,32768,True,984,4
0.042,0.043000000000000003,0.042380952380952394,0.042,0.00048562090605645613,0.039,0.04,0.03925000000000001,0.039,0.0004330127018922198,0.216,0.221,0.21814999999999998,0.217,0.0015580436450882897,0.013000000000000001,0.014,0.013350000000000004,0.013000000000000001,0.0004769696007084724,0.089,0.091,0.09,0.09,0.0008366600265340764,0.039,0.04,0.03905000000000001,0.039,0.00021794494717703385,0.465,0.47600000000000003,0.4687500000000001,0.466,0.004252940159466158,0.028,0.028,0.028000000000000004,0.028,3.469446951953614e-18,0.226,0.23,0.22805000000000003,0.227,0.001564448784716203,0.034,0.036000000000000004,0.03505000000000001,0.035,0.0004974937185533105,32,32,4096,11008,32768,True,976,4
0.042,0.045,0.043857142857142865,0.044,0.0007737179432986613,0.038,0.041,0.04000000000000001,0.04,0.0005477225575051665,0.253,0.267,0.26395,0.265,0.0033237779709240534,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.092,0.095,0.09355000000000001,0.094,0.0008645808232895299,0.039,0.041,0.04000000000000001,0.04,0.0003162277660168382,0.483,0.493,0.4890500000000001,0.491,0.003528101472463628,0.028,0.029,0.028650000000000002,0.029,0.00047696960070847325,0.219,0.224,0.22215000000000001,0.223,0.001651514456491376,0.032,0.033,0.032350000000000004,0.032,0.0004769696007084732,32,32,4096,11008,32768,True,968,4
0.04,0.041,0.040904761904761916,0.041,0.00029354352395090394,0.038,0.039,0.03835000000000001,0.038,0.0004769696007084732,0.194,0.199,0.1951,0.195,0.0010908712114635723,0.013000000000000001,0.014,0.013200000000000003,0.013000000000000001,0.00039999999999999964,0.074,0.075,0.07494999999999999,0.075,0.00021794494717703385,0.038,0.039,0.038200000000000005,0.038,0.0004000000000000003,0.352,0.355,0.35339999999999994,0.353,0.0008000000000000007,0.028,0.029,0.028500000000000004,0.0285,0.0005000000000000004,0.17400000000000002,0.17500000000000002,0.17454999999999998,0.17500000000000002,0.0004974937185533104,0.033,0.034,0.03325000000000001,0.033,0.0004330127018922198,32,32,4096,11008,32768,True,960,4
0.04,0.043000000000000003,0.04152380952380953,0.041,0.0008518354199999206,0.038,0.04,0.03900000000000001,0.039,0.0008366600265340762,0.192,0.20400000000000001,0.19770000000000004,0.194,0.005197114584074518,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,0.074,0.078,0.07544999999999999,0.075,0.0015321553446044575,0.038,0.04,0.03860000000000001,0.038,0.0008000000000000006,0.35000000000000003,0.366,0.35714999999999997,0.352,0.007143353554178867,0.028,0.029,0.028450000000000003,0.028,0.0004974937185533105,0.17300000000000001,0.184,0.17804999999999996,0.17450000000000002,0.004598641103630496,0.033,0.033,0.03300000000000001,0.033,6.938893903907228e-18,32,32,4096,11008,32768,True,952,4
0.04,0.043000000000000003,0.041142857142857155,0.041,0.0009897433186107879,0.038,0.04,0.03905000000000001,0.0395,0.0009733961166965903,0.193,0.20500000000000002,0.1993,0.2,0.005450688029964663,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,0.074,0.078,0.0758,0.076,0.0016613247725836165,0.038,0.04,0.03910000000000001,0.039,0.0008888194417315596,0.352,0.368,0.36125000000000007,0.3665,0.007224091638399951,0.028,0.029,0.0284,0.028,0.0004898979485566361,0.17300000000000001,0.184,0.17905000000000001,0.183,0.005286539510870974,0.032,0.034,0.032850000000000004,0.033,0.0004769696007084733,32,32,4096,11008,32768,True,944,4
0.039,0.043000000000000003,0.04190476190476192,0.042,0.001150766283199484,0.038,0.04,0.039700000000000006,0.04,0.0007141428428542857,0.192,0.209,0.20670000000000002,0.20800000000000002,0.0045945620030640585,0.013000000000000001,0.014,0.013100000000000004,0.013000000000000001,0.00029999999999999976,0.073,0.079,0.07815000000000001,0.079,0.0016209565077447343,0.038,0.04,0.03980000000000001,0.04,0.0006000000000000006,0.35000000000000003,0.375,0.37229999999999996,0.375,0.007301369734508715,0.028,0.029,0.028700000000000003,0.029,0.0004582575694955844,0.17300000000000001,0.187,0.18505,0.186,0.004055551750378727,0.032,0.033,0.03245000000000001,0.032,0.0004974937185533104,32,32,4096,11008,32768,True,936,4
0.039,0.04,0.03995238095238096,0.04,0.00021295885499998015,0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.192,0.196,0.1931,0.193,0.0009949874371066208,0.012,0.013000000000000001,0.012950000000000003,0.013000000000000001,0.00021794494717703385,0.073,0.075,0.07385,0.074,0.0004769696007084733,0.038,0.038,0.038000000000000006,0.038,6.938893903907228e-18,0.35000000000000003,0.354,0.35185,0.352,0.0011521718621802703,0.027,0.028,0.027600000000000003,0.028,0.0004898979485566361,0.17200000000000001,0.17400000000000002,0.1728,0.17300000000000001,0.0005099019513592789,0.032,0.033,0.03205000000000001,0.032,0.00021794494717703385,32,32,4096,11008,32768,True,928,4
